batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate,lowCI,highCI
10,5,1,2,nef,Node_1_27_340_1825,340,122.992,-45,390.777
10,5,1,2,nef,Node_1_44_1006_1825,1006,422.83,23.9494,1075.32
10,5,1,2,nef,Node_1_57_1207_3650,1207,1151.75,652.355,1625.84
10,5,1,2,nef,Node_1_69_1607_3650,1607,1926.65,1285.1,2794.58
10,5,1,2,nef,Node_1_93_2718_3650,2718,1830.49,1253.74,2395.38
10,5,1,2,nef,Node_1_166_2501_3650,2501,2848.76,1959.92,3650
10,5,1,2,nef,Node_1_188_3227_3650,3227,3508.08,2846.54,3650
10,5,1,2,nef,Node_1_235_13_3650,13,107.629,-45,401.829
10,5,1,2,nef,Node_1_257_1370_3650,1370,1817.25,1062.77,2662.49
10,5,1,2,nef,Node_1_284_78_1825,78,18.0556,-45,117.49
10,5,1,2,nef,Node_1_300_3080_3650,3080,2095.45,1336.05,3026.13
10,5,1,2,nef,Node_1_401_859_1825,859,621.9,114.483,1008.32
10,5,1,2,nef,Node_1_440_2318_3650,2318,2137.18,1379.83,2826.28
10,5,1,2,nef,Node_1_710_1804_1825,1804,1805.02,1096.17,1825
10,5,1,2,nef,Node_1_779_3300_3650,3300,2838.07,1851.49,3650
10,5,1,2,nef,Node_1_786_3486_3650,3486,3268.97,2368.96,3650
10,5,1,2,nef,Node_1_857_2211_3650,2211,1989.17,1319.58,2464.51
10,5,1,2,nef,Node_1_878_452_1825,452,336.139,26.6593,600.129
10,5,1,2,nef,Node_1_915_398_1825,398,325.048,10.3789,698.452
10,5,1,2,nef,Node_1_927_38_3650,38,18.0556,-45,117.49
10,5,1,2,nef,Node_1_970_1114_1825,1114,1306.88,690.621,1825
10,5,1,2,nef,Node_1_978_69_3650,69,18.0556,-45,117.49
10,5,1,2,nef,Node_1_1021_1248_1825,1248,789.278,325.506,1501.12
10,5,1,2,nef,Node_1_1121_2312_3650,2312,2268.81,1542.88,3014.2
10,5,1,2,nef,Node_1_1128_2441_3650,2441,1733.89,1180.58,2349.08
10,5,1,2,nef,Node_1_1154_3445_3650,3445,3464.25,2452.42,3650
10,5,1,2,nef,Node_1_1210_1193_3650,1193,1144.93,606.612,1681.16
10,5,1,2,nef,Node_1_1240_14_3650,14,18.0556,-45,117.49
10,5,1,2,nef,Node_1_1293_2708_3650,2708,2274.09,1590.9,2987.51
10,5,1,2,nef,Node_1_1298_243_1825,243,299.985,10.2665,681.238
10,5,2,2,nef,Node_1_27_340_1825,340,796.658,412.987,1358.08
10,5,2,2,nef,Node_1_44_1006_1825,1006,931.405,328.215,1544.68
10,5,2,2,nef,Node_1_57_1207_3650,1207,938.021,425.228,1600.66
10,5,2,2,nef,Node_1_69_1607_3650,1607,1561.72,1012.08,2122.84
10,5,2,2,nef,Node_1_93_2718_3650,2718,2066.47,1431.46,2574.24
10,5,2,2,nef,Node_1_166_2501_3650,2501,2440.16,1877.71,3164.56
10,5,2,2,nef,Node_1_188_3227_3650,3227,3650,2918.01,3650
10,5,2,2,nef,Node_1_235_13_3650,13,-45,-45,41.8077
10,5,2,2,nef,Node_1_257_1370_3650,1370,752.411,375.39,1380.56
10,5,2,2,nef,Node_1_284_78_1825,78,376.91,-45,678.223
10,5,2,2,nef,Node_1_300_3080_3650,3080,3650,2647.92,3650
10,5,2,2,nef,Node_1_401_859_1825,859,585.07,186.795,1061.47
10,5,2,2,nef,Node_1_440_2318_3650,2318,2074.24,1450.75,2899.93
10,5,2,2,nef,Node_1_710_1804_1825,1804,1697.31,1202.54,1825
10,5,2,2,nef,Node_1_779_3300_3650,3300,3650,2769.92,3650
10,5,2,2,nef,Node_1_786_3486_3650,3486,3270.66,2363.27,3650
10,5,2,2,nef,Node_1_857_2211_3650,2211,1902.98,1338.31,2451.73
10,5,2,2,nef,Node_1_878_452_1825,452,296.607,-45,562.19
10,5,2,2,nef,Node_1_915_398_1825,398,180.249,-45,456.985
10,5,2,2,nef,Node_1_927_38_3650,38,-45,-45,46.1598
10,5,2,2,nef,Node_1_970_1114_1825,1114,850.502,221.647,1297.16
10,5,2,2,nef,Node_1_978_69_3650,69,-45,-45,41.8077
10,5,2,2,nef,Node_1_1021_1248_1825,1248,1130.46,465.521,1698.48
10,5,2,2,nef,Node_1_1121_2312_3650,2312,1437.68,777.267,2023.48
10,5,2,2,nef,Node_1_1128_2441_3650,2441,2104.58,1351.96,2869.54
10,5,2,2,nef,Node_1_1154_3445_3650,3445,2705.77,1567.59,3650
10,5,2,2,nef,Node_1_1210_1193_3650,1193,1879.72,1235.16,2559.07
10,5,2,2,nef,Node_1_1240_14_3650,14,206.671,-11.9796,355.815
10,5,2,2,nef,Node_1_1293_2708_3650,2708,3350.95,2702.04,3650
10,5,2,2,nef,Node_1_1298_243_1825,243,312.279,-45,671.575
10,5,3,2,nef,Node_1_27_340_1825,340,-14.6077,-45,216.658
10,5,3,2,nef,Node_1_44_1006_1825,1006,1005.57,343.861,1622.29
10,5,3,2,nef,Node_1_57_1207_3650,1207,965.881,323.978,1763.88
10,5,3,2,nef,Node_1_69_1607_3650,1607,1728.49,1181.86,2298.54
10,5,3,2,nef,Node_1_93_2718_3650,2718,2752.22,1982.35,3381.32
10,5,3,2,nef,Node_1_166_2501_3650,2501,3136.37,1922.46,3650
