batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
15,2,1,2,tat,Node_1_1206_220_1825,220,365.002720387226
15,2,1,2,tat,Node_1_193_3636_3650,3636,1812.06058110801
15,2,1,2,tat,Node_1_812_3259_3650,3259,1402.14335776202
15,2,1,2,tat,Node_1_440_1409_1825,1409,3433.17536449922
15,2,1,2,tat,Node_1_799_1059_3650,1059,615.81531627782
15,2,1,2,tat,Node_1_713_3420_3650,3420,3649.99999999
15,2,1,2,tat,Node_1_699_2110_3650,2110,1770.53020830182
15,2,1,2,tat,Node_1_287_1383_1825,1383,1711.14669870232
15,2,1,2,tat,Node_1_288_1655_1825,1655,2527.46258374709
15,2,1,2,tat,Node_1_751_2985_3650,2985,3649.77025421029
15,2,1,2,tat,Node_1_238_1163_1825,1163,-43.8300408657902
15,2,1,2,tat,Node_1_312_153_1825,153,-419.762975627309
15,2,1,2,tat,Node_1_69_619_1825,619,725.761592387881
15,2,1,2,tat,Node_1_935_2856_3650,2856,3649.99999999
15,2,1,2,tat,Node_1_931_2524_3650,2524,3280.76576419242
15,2,1,2,tat,Node_1_397_3099_3650,3099,360.737812589686
15,2,1,2,tat,Node_1_364_2924_3650,2924,3557.95174043743
15,2,1,2,tat,Node_1_1155_1501_1825,1501,-280.802672031842
15,2,1,2,tat,Node_1_421_2227_3650,2227,-872.874213712837
15,2,1,2,tat,Node_1_667_1774_3650,1774,2550.73597882142
15,2,1,2,tat,Node_1_683_840_3650,840,2917.71798673052
15,2,1,2,tat,Node_1_209_1513_3650,1513,2917.71798673052
15,2,1,2,tat,Node_1_155_860_1825,860,1123.00691323879
15,2,1,2,tat,Node_1_975_575_1825,575,-679.22756231561
15,2,1,2,tat,Node_1_1097_2813_3650,2813,573.067243375577
15,2,1,2,tat,Node_1_905_2235_3650,2235,-2326.64866477442
15,2,1,2,tat,Node_1_1173_174_3650,174,-2326.82814357355
15,2,1,2,tat,Node_1_93_922_3650,922,-2326.82814357355
15,2,1,2,tat,Node_1_296_2514_3650,2514,1575.2041425478
15,2,1,2,tat,Node_1_1104_1143_3650,1143,845.622291831236
15,2,2,2,tat,Node_1_1097_2813_3650,2813,2484.49446094202
15,2,2,2,tat,Node_1_421_2227_3650,2227,182.470137913009
15,2,2,2,tat,Node_1_683_840_3650,840,-555.328839176894
15,2,2,2,tat,Node_1_364_2924_3650,2924,3180.51472404796
15,2,2,2,tat,Node_1_209_1513_3650,1513,941.877905440208
15,2,2,2,tat,Node_1_751_2985_3650,2985,2820.22320134521
15,2,2,2,tat,Node_1_905_2235_3650,2235,3649.99999999
15,2,2,2,tat,Node_1_935_2856_3650,2856,3214.67991193019
15,2,2,2,tat,Node_1_931_2524_3650,2524,2477.28295747125
15,2,2,2,tat,Node_1_93_922_3650,922,1834.76364517421
15,2,2,2,tat,Node_1_1155_1501_1825,1501,-191.2009284011
15,2,2,2,tat,Node_1_155_860_1825,860,-954.455097583169
15,2,2,2,tat,Node_1_713_3420_3650,3420,3649.99999999
15,2,2,2,tat,Node_1_975_575_1825,575,1797.57926601267
15,2,2,2,tat,Node_1_699_2110_3650,2110,1058.51538196766
15,2,2,2,tat,Node_1_812_3259_3650,3259,1491.87363265054
15,2,2,2,tat,Node_1_69_619_1825,619,-2128.48052143178
15,2,2,2,tat,Node_1_667_1774_3650,1774,-2128.61796654735
15,2,2,2,tat,Node_1_440_1409_1825,1409,3649.99999999
15,2,2,2,tat,Node_1_238_1163_1825,1163,1496.73536159004
15,2,2,2,tat,Node_1_1206_220_1825,220,872.868414494964
15,2,2,2,tat,Node_1_1173_174_3650,174,1455.78434205389
15,2,2,2,tat,Node_1_296_2514_3650,2514,-454.558619052079
15,2,2,2,tat,Node_1_397_3099_3650,3099,551.079940868079
15,2,2,2,tat,Node_1_1104_1143_3650,1143,-845.060289005232
15,2,2,2,tat,Node_1_312_153_1825,153,-1362.21291635551
15,2,2,2,tat,Node_1_287_1383_1825,1383,-2881.80383457588
15,2,2,2,tat,Node_1_288_1655_1825,1655,-2881.80383457588
15,2,2,2,tat,Node_1_193_3636_3650,3636,2244.96539433805
15,2,2,2,tat,Node_1_799_1059_3650,1059,-1732.40338024974
15,2,3,2,tat,Node_1_93_922_3650,922,1821.17023647412
15,2,3,2,tat,Node_1_288_1655_1825,1655,-298.879761295222
15,2,3,2,tat,Node_1_287_1383_1825,1383,-298.879761295222
15,2,3,2,tat,Node_1_238_1163_1825,1163,-247.407067503266
15,2,3,2,tat,Node_1_312_153_1825,153,-453.228334906225
15,2,3,2,tat,Node_1_364_2924_3650,2924,3649.99999999
15,2,3,2,tat,Node_1_397_3099_3650,3099,1916.05706271452
15,2,3,2,tat,Node_1_1155_1501_1825,1501,421.93433885132
15,2,3,2,tat,Node_1_421_2227_3650,2227,3542.19888020082
15,2,3,2,tat,Node_1_905_2235_3650,2235,-634.022254152842
15,2,3,2,tat,Node_1_155_860_1825,860,733.451097935186
15,2,3,2,tat,Node_1_667_1774_3650,1774,3649.99999999
15,2,3,2,tat,Node_1_812_3259_3650,3259,3649.99999999
15,2,3,2,tat,Node_1_1206_220_1825,220,1534.70775360396
15,2,3,2,tat,Node_1_975_575_1825,575,851.593215961702
15,2,3,2,tat,Node_1_931_2524_3650,2524,3284.95819802614
15,2,3,2,tat,Node_1_935_2856_3650,2856,2892.27941188304
15,2,3,2,tat,Node_1_296_2514_3650,2514,3572.4864951881
15,2,3,2,tat,Node_1_751_2985_3650,2985,2968.90960164993
15,2,3,2,tat,Node_1_1173_174_3650,174,-297.702562227748
15,2,3,2,tat,Node_1_699_2110_3650,2110,2525.76951986484
15,2,3,2,tat,Node_1_713_3420_3650,3420,3214.83519976089
15,2,3,2,tat,Node_1_69_619_1825,619,66.1014338602632
15,2,3,2,tat,Node_1_440_1409_1825,1409,744.386587929841
15,2,3,2,tat,Node_1_683_840_3650,840,66.6699508475219
15,2,3,2,tat,Node_1_1097_2813_3650,2813,3649.99999999
15,2,3,2,tat,Node_1_193_3636_3650,3636,1635.45389777964
15,2,3,2,tat,Node_1_799_1059_3650,1059,1530.6081197895
15,2,3,2,tat,Node_1_209_1513_3650,1513,1456.17437648865
15,2,3,2,tat,Node_1_1104_1143_3650,1143,765.323058494535
15,2,4,2,tat,Node_1_287_1383_1825,1383,2099.54883455994
15,2,4,2,tat,Node_1_288_1655_1825,1655,2099.16544981968
15,2,4,2,tat,Node_1_905_2235_3650,2235,1540.53838883854
15,2,4,2,tat,Node_1_364_2924_3650,2924,3649.99999999
15,2,4,2,tat,Node_1_238_1163_1825,1163,1456.37721605847
15,2,4,2,tat,Node_1_1097_2813_3650,2813,2201.62047376851
15,2,4,2,tat,Node_1_93_922_3650,922,1453.46071473589
15,2,4,2,tat,Node_1_1155_1501_1825,1501,1094.90625840931
15,2,4,2,tat,Node_1_209_1513_3650,1513,1714.39567638839
15,2,4,2,tat,Node_1_751_2985_3650,2985,1375.42904959861
15,2,4,2,tat,Node_1_931_2524_3650,2524,3284.99124813182
15,2,4,2,tat,Node_1_935_2856_3650,2856,3284.88734475356
15,2,4,2,tat,Node_1_975_575_1825,575,-65.1405318678438
15,2,4,2,tat,Node_1_193_3636_3650,3636,3649.99999999
15,2,4,2,tat,Node_1_312_153_1825,153,-100.43763109198
15,2,4,2,tat,Node_1_155_860_1825,860,1471.68199173343
15,2,4,2,tat,Node_1_799_1059_3650,1059,653.142732679435
15,2,4,2,tat,Node_1_667_1774_3650,1774,2047.74431813836
15,2,4,2,tat,Node_1_296_2514_3650,2514,684.508610106055
15,2,4,2,tat,Node_1_69_619_1825,619,-59.3518971952957
15,2,4,2,tat,Node_1_713_3420_3650,3420,3285.00168349547
15,2,4,2,tat,Node_1_699_2110_3650,2110,3312.09665610875
15,2,4,2,tat,Node_1_1206_220_1825,220,-421.364948926655
15,2,4,2,tat,Node_1_812_3259_3650,3259,3649.99999999
15,2,4,2,tat,Node_1_683_840_3650,840,-2229.63849928086
15,2,4,2,tat,Node_1_1104_1143_3650,1143,-1680.91337694186
15,2,4,2,tat,Node_1_1173_174_3650,174,-2232.01966479677
15,2,4,2,tat,Node_1_440_1409_1825,1409,-2232.21881373711
15,2,4,2,tat,Node_1_421_2227_3650,2227,-2232.30423129382
15,2,4,2,tat,Node_1_397_3099_3650,3099,-2817.64014244263
