batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
7,1,1,1,C1V2,Node_1_1221_1187_3650,1187,1217.26813161054
7,1,1,1,C1V2,Node_1_46_2481_3650,2481,2875.55479466989
7,1,1,1,C1V2,Node_1_1101_3335_3650,3335,3083.93389370591
7,1,1,1,C1V2,Node_1_708_1276_3650,1276,1318.31149073121
7,1,1,1,C1V2,Node_1_951_1017_1825,1017,694.587629734651
7,1,1,1,C1V2,Node_1_950_967_1825,967,765.898683091672
7,1,1,1,C1V2,Node_1_986_634_3650,634,742.065133138744
7,1,1,1,C1V2,Node_1_601_2147_3650,2147,2059.27648954635
7,1,1,1,C1V2,Node_1_586_1345_3650,1345,1711.57533510235
7,1,1,1,C1V2,Node_1_182_1467_3650,1467,1471.38544834339
7,1,1,1,C1V2,Node_1_177_626_3650,626,455.280634897468
7,1,1,1,C1V2,Node_1_148_2866_3650,2866,2893.86559859266
7,1,1,1,C1V2,Node_1_465_220_1825,220,20.6882222896932
7,1,1,1,C1V2,Node_1_916_931_1825,931,662.469091858887
7,1,1,1,C1V2,Node_1_898_1527_1825,1527,1091.29311474377
7,1,1,1,C1V2,Node_1_650_3062_3650,3062,2665.84026509488
7,1,1,1,C1V2,Node_1_647_3199_3650,3199,2809.47387611186
7,1,1,1,C1V2,Node_1_733_3070_3650,3070,2802.69925582514
7,1,1,1,C1V2,Node_1_928_3083_3650,3083,2910.52163005123
7,1,1,1,C1V2,Node_1_772_147_1825,147,-218.707571616026
7,1,1,1,C1V2,Node_1_758_1790_3650,1790,1813.99398587745
7,1,1,1,C1V2,Node_1_1265_11_1825,11,-294.096841510634
7,1,1,1,C1V2,Node_1_882_2298_3650,2298,2279.63037957755
7,1,1,1,C1V2,Node_1_872_2065_3650,2065,1822.17755857453
7,1,1,1,C1V2,Node_1_122_2999_3650,2999,3292.49585321944
7,1,1,1,C1V2,Node_1_941_3343_3650,3343,3139.38786665411
7,1,1,1,C1V2,Node_1_560_1025_1825,1025,949.69092974005
7,1,1,1,C1V2,Node_1_840_609_3650,609,406.007388632121
7,1,1,1,C1V2,Node_1_1159_1428_1825,1428,1324.33828591954
7,1,1,1,C1V2,Node_1_416_1312_1825,1312,927.49380084093
7,1,2,1,C1V2,Node_1_733_3070_3650,3070,3625.44657760949
7,1,2,1,C1V2,Node_1_1159_1428_1825,1428,745.715479186618
7,1,2,1,C1V2,Node_1_122_2999_3650,2999,2650.4863490115
7,1,2,1,C1V2,Node_1_601_2147_3650,2147,1679.65742641317
7,1,2,1,C1V2,Node_1_586_1345_3650,1345,1257.56093907696
7,1,2,1,C1V2,Node_1_882_2298_3650,2298,2610.9035074445
7,1,2,1,C1V2,Node_1_950_967_1825,967,640.662077397324
7,1,2,1,C1V2,Node_1_951_1017_1825,1017,731.4932043704
7,1,2,1,C1V2,Node_1_758_1790_3650,1790,1522.00873091693
7,1,2,1,C1V2,Node_1_872_2065_3650,2065,2234.7769457022
7,1,2,1,C1V2,Node_1_182_1467_3650,1467,2149.84031429593
7,1,2,1,C1V2,Node_1_465_220_1825,220,101.050968415106
7,1,2,1,C1V2,Node_1_916_931_1825,931,1215.15178813381
7,1,2,1,C1V2,Node_1_898_1527_1825,1527,1899.51418085177
7,1,2,1,C1V2,Node_1_177_626_3650,626,770.864313022684
7,1,2,1,C1V2,Node_1_840_609_3650,609,127.195522292983
7,1,2,1,C1V2,Node_1_1101_3335_3650,3335,2988.66173469472
7,1,2,1,C1V2,Node_1_986_634_3650,634,183.937036782916
7,1,2,1,C1V2,Node_1_928_3083_3650,3083,3161.65285632105
7,1,2,1,C1V2,Node_1_650_3062_3650,3062,3443.87790577124
7,1,2,1,C1V2,Node_1_647_3199_3650,3199,3240.12224507859
7,1,2,1,C1V2,Node_1_1265_11_1825,11,-67.3222602276366
7,1,2,1,C1V2,Node_1_560_1025_1825,1025,1207.39793425709
7,1,2,1,C1V2,Node_1_1221_1187_3650,1187,955.410188582927
7,1,2,1,C1V2,Node_1_416_1312_1825,1312,682.404038077881
7,1,2,1,C1V2,Node_1_46_2481_3650,2481,2249.847119398
7,1,2,1,C1V2,Node_1_708_1276_3650,1276,808.784909394592
7,1,2,1,C1V2,Node_1_148_2866_3650,2866,3157.50635515696
7,1,2,1,C1V2,Node_1_772_147_1825,147,-502.095059592242
7,1,2,1,C1V2,Node_1_941_3343_3650,3343,2328.18544499195
7,1,3,1,C1V2,Node_1_1221_1187_3650,1187,946.847178431197
7,1,3,1,C1V2,Node_1_465_220_1825,220,285.665059639496
