batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
18,5,1,1,p17,Node_1_565_3305_3650,3305,3649.99999999
18,5,1,1,p17,Node_1_1251_2695_3650,2695,1679.42316062732
18,5,1,1,p17,Node_1_1252_3012_3650,3012,1980.94685156977
18,5,1,1,p17,Node_1_1088_816_1825,816,421.240527831716
18,5,1,1,p17,Node_1_866_872_1825,872,992.144517216798
18,5,1,1,p17,Node_1_865_1540_1825,1540,1286.21089561391
18,5,1,1,p17,Node_1_1140_1238_1825,1238,1538.52374279053
18,5,1,1,p17,Node_1_479_3585_3650,3585,2803.01858549156
18,5,1,1,p17,Node_1_477_3586_3650,3586,2766.54487240506
18,5,1,1,p17,Node_1_243_135_3650,135,-493.420524779494
18,5,1,1,p17,Node_1_486_1430_3650,1430,-493.650138497995
18,5,1,1,p17,Node_1_194_678_3650,678,714.726221110606
18,5,1,1,p17,Node_1_421_3249_3650,3249,3649.99999999
18,5,1,1,p17,Node_1_420_2991_3650,2991,3293.88989865345
18,5,1,1,p17,Node_1_930_591_3650,591,885.567500472206
18,5,1,1,p17,Node_1_679_2310_3650,2310,2542.30455404587
18,5,1,1,p17,Node_1_1040_1417_1825,1417,758.345077698604
18,5,1,1,p17,Node_1_750_1991_3650,1991,3138.2967710547
18,5,1,1,p17,Node_1_30_1714_1825,1714,1651.78973560772
18,5,1,1,p17,Node_1_294_1710_1825,1710,1663.06815481944
18,5,1,1,p17,Node_1_140_1694_1825,1694,1864.46453073274
18,5,1,1,p17,Node_1_648_256_1825,256,364.890077979607
18,5,1,1,p17,Node_1_1202_1399_3650,1399,576.391161494382
18,5,1,1,p17,Node_1_617_1017_3650,1017,1823.22878852659
18,5,1,1,p17,Node_1_620_2014_3650,2014,1822.11990150097
18,5,1,1,p17,Node_1_530_2234_3650,2234,1164.82463656641
18,5,1,1,p17,Node_1_515_1160_3650,1160,-183.735778904713
18,5,1,1,p17,Node_1_721_1015_1825,1015,-996.216495217026
18,5,1,1,p17,Node_1_663_1211_3650,1211,2587.09525249474
18,5,1,1,p17,Node_1_162_3061_3650,3061,967.771974129474
18,5,2,1,p17,Node_1_1088_816_1825,816,484.316673847962
18,5,2,1,p17,Node_1_1251_2695_3650,2695,1639.1449219646
18,5,2,1,p17,Node_1_1252_3012_3650,3012,1916.83275078531
18,5,2,1,p17,Node_1_486_1430_3650,1430,1370.66229700087
18,5,2,1,p17,Node_1_477_3586_3650,3586,3649.99999999
18,5,2,1,p17,Node_1_479_3585_3650,3585,3649.99999999
18,5,2,1,p17,Node_1_294_1710_1825,1710,898.894560369376
18,5,2,1,p17,Node_1_750_1991_3650,1991,2123.4376657003
18,5,2,1,p17,Node_1_140_1694_1825,1694,1186.48537511051
18,5,2,1,p17,Node_1_530_2234_3650,2234,761.062326752413
18,5,2,1,p17,Node_1_1140_1238_1825,1238,958.027584032877
18,5,2,1,p17,Node_1_1202_1399_3650,1399,1040.20479030809
18,5,2,1,p17,Node_1_515_1160_3650,1160,475.233126035689
18,5,2,1,p17,Node_1_420_2991_3650,2991,3192.61575831182
18,5,2,1,p17,Node_1_421_3249_3650,3249,3192.61575831182
18,5,2,1,p17,Node_1_243_135_3650,135,360.673886972039
18,5,2,1,p17,Node_1_1040_1417_1825,1417,561.12432662655
