batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
12,1,1,1,p17,Node_1_160_3035_3650,3035,3116.41168881034
12,1,1,1,p17,Node_1_680_1699_1825,1699,711.180932069972
12,1,1,1,p17,Node_1_1011_1328_1825,1328,75.3983996825534
12,1,1,1,p17,Node_1_490_479_3650,479,-518.014635196711
12,1,1,1,p17,Node_1_194_53_1825,53,359.039444363554
12,1,1,1,p17,Node_1_1225_20_3650,20,1089.90481892292
12,1,1,1,p17,Node_1_387_354_3650,354,677.072081601459
12,1,1,1,p17,Node_1_1041_832_3650,832,676.135749839489
12,1,1,1,p17,Node_1_703_1167_1825,1167,-207.714661887597
12,1,1,1,p17,Node_1_7_816_3650,816,13.481292415129
12,1,1,1,p17,Node_1_1200_1298_3650,1298,1609.57077273352
12,1,1,1,p17,Node_1_629_1165_1825,1165,1819.90996412103
12,1,1,1,p17,Node_1_400_783_1825,783,642.162470332563
12,1,1,1,p17,Node_1_18_609_3650,609,-282.562628776455
12,1,1,1,p17,Node_1_20_2083_3650,2083,1628.7744899156
12,1,1,1,p17,Node_1_508_2267_3650,2267,1425.79511372579
12,1,1,1,p17,Node_1_1074_2453_3650,2453,1819.10783508793
12,1,1,1,p17,Node_1_1063_1521_1825,1521,1185.49497867515
12,1,1,1,p17,Node_1_1116_345_1825,345,-639.559077737223
12,1,1,1,p17,Node_1_764_433_1825,433,-370.578203118164
12,1,1,1,p17,Node_1_812_2877_3650,2877,2036.81201374676
12,1,1,1,p17,Node_1_246_3195_3650,3195,1923.75029145739
12,1,1,1,p17,Node_1_1134_1974_3650,1974,1.92421358932671
12,1,1,1,p17,Node_1_667_1785_1825,1785,1954.41419187683
12,1,1,1,p17,Node_1_264_1908_3650,1908,343.566996733927
12,1,1,1,p17,Node_1_577_457_3650,457,-905.50062466727
12,1,1,1,p17,Node_1_974_2400_3650,2400,812.597389843664
12,1,1,1,p17,Node_1_306_1617_3650,1617,1125.71607860853
12,1,1,1,p17,Node_1_896_1728_3650,1728,928.448782002341
12,1,1,1,p17,Node_1_73_3187_3650,3187,2645.32636548269
12,1,2,1,p17,Node_1_974_2400_3650,2400,3649.99999999
12,1,2,1,p17,Node_1_387_354_3650,354,-1517.60275081585
12,1,2,1,p17,Node_1_764_433_1825,433,-1517.31623700964
12,1,2,1,p17,Node_1_703_1167_1825,1167,1305.25532941966
12,1,2,1,p17,Node_1_264_1908_3650,1908,173.533002304597
12,1,2,1,p17,Node_1_1225_20_3650,20,-701.280946183229
12,1,2,1,p17,Node_1_194_53_1825,53,-700.867093468529
12,1,2,1,p17,Node_1_1200_1298_3650,1298,1897.03373698714
12,1,2,1,p17,Node_1_306_1617_3650,1617,3059.98404398772
12,1,2,1,p17,Node_1_812_2877_3650,2877,1283.20467260989
12,1,2,1,p17,Node_1_1134_1974_3650,1974,224.701989632318
12,1,2,1,p17,Node_1_400_783_1825,783,-852.240909440875
