batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
2,4,1,3,p17,Node_1_892_861_1825,861,792.582903105077
2,4,1,3,p17,Node_1_22_368_1825,368,552.6464457333
2,4,1,3,p17,Node_1_248_1634_3650,1634,294.542820493261
2,4,1,3,p17,Node_1_824_3091_3650,3091,2560.09124353168
2,4,1,3,p17,Node_1_799_2015_3650,2015,1036.24931791262
2,4,1,3,p17,Node_1_1051_1668_1825,1668,3302.53922399365
2,4,1,3,p17,Node_1_641_2722_3650,2722,438.603907097791
2,4,1,3,p17,Node_1_634_917_1825,917,-650.878053413778
2,4,1,3,p17,Node_1_491_1125_1825,1125,1094.92096820461
2,4,1,3,p17,Node_1_906_186_3650,186,-2121.80202438984
2,4,1,3,p17,Node_1_1199_1608_1825,1608,-1382.9059508738
2,4,1,3,p17,Node_1_564_990_3650,990,538.670319851192
2,4,1,3,p17,Node_1_14_2601_3650,2601,2920.01346265191
2,4,1,3,p17,Node_1_1027_570_3650,570,562.896810861382
2,4,1,3,p17,Node_1_1190_640_1825,640,670.307123878341
2,4,1,3,p17,Node_1_89_1702_3650,1702,2570.58176239259
2,4,1,3,p17,Node_1_124_1830_3650,1830,1074.38420238194
2,4,1,3,p17,Node_1_1204_194_1825,194,-518.232746151246
2,4,1,3,p17,Node_1_63_1700_3650,1700,1145.85696111668
2,4,1,3,p17,Node_1_381_2119_3650,2119,1819.93013793662
2,4,1,3,p17,Node_1_410_1940_3650,1940,2947.09542818257
2,4,1,3,p17,Node_1_42_1110_1825,1110,-64.3524513453209
2,4,1,3,p17,Node_1_591_2420_3650,2420,2931.76040404967
2,4,1,3,p17,Node_1_104_3544_3650,3544,2878.56137966996
2,4,1,3,p17,Node_1_334_551_1825,551,-311.209426641575
2,4,1,3,p17,Node_1_265_3292_3650,3292,1652.89249999533
2,4,1,3,p17,Node_1_723_3154_3650,3154,2611.7099230073
2,4,1,3,p17,Node_1_876_2601_3650,2601,645.994052223726
2,4,1,3,p17,Node_1_156_730_3650,730,-1294.48978432467
2,4,1,3,p17,Node_1_155_784_3650,784,-2033.68227535004
2,4,2,3,p17,Node_1_906_186_3650,186,359.214164582196
2,4,2,3,p17,Node_1_723_3154_3650,3154,3064.60051122855
2,4,2,3,p17,Node_1_799_2015_3650,2015,3470.50698477414
2,4,2,3,p17,Node_1_824_3091_3650,3091,3018.97320274704
2,4,2,3,p17,Node_1_334_551_1825,551,998.944823134997
2,4,2,3,p17,Node_1_410_1940_3650,1940,3040.57392590953
2,4,2,3,p17,Node_1_22_368_1825,368,-636.648666688525
2,4,2,3,p17,Node_1_42_1110_1825,1110,47.8929489049181
2,4,2,3,p17,Node_1_124_1830_3650,1830,3345.59805858323
2,4,2,3,p17,Node_1_89_1702_3650,1702,466.787117938541
2,4,2,3,p17,Node_1_1190_640_1825,640,-376.324013583477
2,4,2,3,p17,Node_1_104_3544_3650,3544,2981.211204423
2,4,2,3,p17,Node_1_265_3292_3650,3292,3649.99999999
2,4,2,3,p17,Node_1_1051_1668_1825,1668,2058.92769938795
2,4,2,3,p17,Node_1_248_1634_3650,1634,939.02083426281
2,4,2,3,p17,Node_1_634_917_1825,917,728.420362773311
2,4,2,3,p17,Node_1_641_2722_3650,2722,1071.8887525333
2,4,2,3,p17,Node_1_1199_1608_1825,1608,1315.5738517678
2,4,2,3,p17,Node_1_381_2119_3650,2119,1374.63837763044
2,4,2,3,p17,Node_1_1027_570_3650,570,-471.04400624728
2,4,2,3,p17,Node_1_892_861_1825,861,1284.44043551198
2,4,2,3,p17,Node_1_1204_194_1825,194,263.850844189661
2,4,2,3,p17,Node_1_591_2420_3650,2420,3098.26245226058
2,4,2,3,p17,Node_1_63_1700_3650,1700,1433.38931772539
2,4,2,3,p17,Node_1_14_2601_3650,2601,1905.0156949568
2,4,2,3,p17,Node_1_491_1125_1825,1125,1432.41616942396
2,4,2,3,p17,Node_1_564_990_3650,990,-97.1511501472714
2,4,2,3,p17,Node_1_876_2601_3650,2601,2472.55499622528
2,4,2,3,p17,Node_1_155_784_3650,784,1805.89301382027
2,4,2,3,p17,Node_1_156_730_3650,730,2142.37729688942
2,4,3,3,p17,Node_1_124_1830_3650,1830,1713.97556228365
2,4,3,3,p17,Node_1_381_2119_3650,2119,2405.84099087554
2,4,3,3,p17,Node_1_248_1634_3650,1634,3042.42046889163
2,4,3,3,p17,Node_1_410_1940_3650,1940,1778.4019078797
2,4,3,3,p17,Node_1_14_2601_3650,2601,2919.50514415636
2,4,3,3,p17,Node_1_104_3544_3650,3544,2920.51095644151
2,4,3,3,p17,Node_1_42_1110_1825,1110,1796.7270849068
2,4,3,3,p17,Node_1_22_368_1825,368,271.197723173331
2,4,3,3,p17,Node_1_265_3292_3650,3292,3649.99999999
2,4,3,3,p17,Node_1_334_551_1825,551,-2038.42257720266
2,4,3,3,p17,Node_1_1190_640_1825,640,423.640404827418
2,4,3,3,p17,Node_1_906_186_3650,186,-2050.8350721743
2,4,3,3,p17,Node_1_892_861_1825,861,-2050.6961637798
2,4,3,3,p17,Node_1_799_2015_3650,2015,527.119232752192
2,4,3,3,p17,Node_1_1199_1608_1825,1608,-372.733642003559
2,4,3,3,p17,Node_1_876_2601_3650,2601,269.451948470827
2,4,3,3,p17,Node_1_723_3154_3650,3154,3649.99999999
2,4,3,3,p17,Node_1_63_1700_3650,1700,-975.942990487693
2,4,3,3,p17,Node_1_1027_570_3650,570,-22.6442271742127
2,4,3,3,p17,Node_1_564_990_3650,990,1205.8827479231
2,4,3,3,p17,Node_1_641_2722_3650,2722,1734.47450408429
2,4,3,3,p17,Node_1_1051_1668_1825,1668,1136.50393540344
2,4,3,3,p17,Node_1_634_917_1825,917,796.313589183477
2,4,3,3,p17,Node_1_1204_194_1825,194,122.829795809159
2,4,3,3,p17,Node_1_591_2420_3650,2420,2046.74029918847
2,4,3,3,p17,Node_1_491_1125_1825,1125,-142.422863733203
2,4,3,3,p17,Node_1_824_3091_3650,3091,1789.63866429353
2,4,3,3,p17,Node_1_155_784_3650,784,1547.79952692758
2,4,3,3,p17,Node_1_156_730_3650,730,948.481297866694
2,4,3,3,p17,Node_1_89_1702_3650,1702,1005.1032905855
2,4,4,3,p17,Node_1_1051_1668_1825,1668,-73.6140145320049
2,4,4,3,p17,Node_1_906_186_3650,186,-599.853256886765
2,4,4,3,p17,Node_1_491_1125_1825,1125,-278.833895959945
2,4,4,3,p17,Node_1_1204_194_1825,194,-336.657528820288
2,4,4,3,p17,Node_1_1199_1608_1825,1608,2343.44455287942
2,4,4,3,p17,Node_1_42_1110_1825,1110,1228.30673018636
2,4,4,3,p17,Node_1_1190_640_1825,640,-530.10712091331
2,4,4,3,p17,Node_1_723_3154_3650,3154,2955.26342418273
