batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
19,4,1,1,nef,Node_1_878_563_3650,563,413.430197463496
19,4,1,1,nef,Node_1_262_2442_3650,2442,1399.52310648544
19,4,1,1,nef,Node_1_394_2264_3650,2264,2418.60795993886
19,4,1,1,nef,Node_1_101_1262_3650,1262,1216.09034500147
19,4,1,1,nef,Node_1_932_1859_3650,1859,1786.3879568362
19,4,1,1,nef,Node_1_930_1976_3650,1976,2243.58773762508
19,4,1,1,nef,Node_1_249_1917_3650,1917,2078.83055337863
19,4,1,1,nef,Node_1_692_2540_3650,2540,2356.26326977564
19,4,1,1,nef,Node_1_23_2632_3650,2632,2907.34735004755
19,4,1,1,nef,Node_1_367_620_3650,620,1021.6659410247
19,4,1,1,nef,Node_1_647_1878_3650,1878,2074.91079031981
19,4,1,1,nef,Node_1_814_2945_3650,2945,2446.78308123107
19,4,1,1,nef,Node_1_1066_1795_3650,1795,1000.06969362927
19,4,1,1,nef,Node_1_519_1759_3650,1759,2035.33341424489
19,4,1,1,nef,Node_1_901_2712_3650,2712,2937.90986250403
19,4,1,1,nef,Node_1_898_2417_3650,2417,2415.49191582642
19,4,1,1,nef,Node_1_479_3279_3650,3279,3649.99999999
19,4,1,1,nef,Node_1_116_710_3650,710,363.226252557792
19,4,1,1,nef,Node_1_38_716_3650,716,470.318935165984
19,4,1,1,nef,Node_1_497_3268_3650,3268,2696.4033042956
19,4,2,1,nef,Node_1_367_620_3650,620,816.7012963725
19,4,2,1,nef,Node_1_692_2540_3650,2540,2604.62562802285
19,4,2,1,nef,Node_1_116_710_3650,710,-51.8316831139486
19,4,2,1,nef,Node_1_101_1262_3650,1262,1390.89561395766
19,4,2,1,nef,Node_1_394_2264_3650,2264,2309.10354551528
19,4,2,1,nef,Node_1_898_2417_3650,2417,1953.27123922396
19,4,2,1,nef,Node_1_901_2712_3650,2712,2680.00906663571
19,4,2,1,nef,Node_1_249_1917_3650,1917,1307.87818350729
19,4,2,1,nef,Node_1_1066_1795_3650,1795,1091.01925054659
19,4,2,1,nef,Node_1_479_3279_3650,3279,2699.07963154086
19,4,2,1,nef,Node_1_497_3268_3650,3268,3212.16388541024
19,4,2,1,nef,Node_1_932_1859_3650,1859,2088.47099642825
19,4,2,1,nef,Node_1_930_1976_3650,1976,1823.13237633779
19,4,2,1,nef,Node_1_814_2945_3650,2945,2749.96457568675
19,4,2,1,nef,Node_1_23_2632_3650,2632,2470.41121023495
19,4,2,1,nef,Node_1_38_716_3650,716,767.525794572746
19,4,2,1,nef,Node_1_878_563_3650,563,525.193689575941
19,4,2,1,nef,Node_1_519_1759_3650,1759,1336.89166270428
19,4,2,1,nef,Node_1_647_1878_3650,1878,1362.14545346311
19,4,2,1,nef,Node_1_262_2442_3650,2442,2454.68883617796
19,4,3,1,nef,Node_1_878_563_3650,563,877.370323388211
19,4,3,1,nef,Node_1_814_2945_3650,2945,3208.28199162959
19,4,3,1,nef,Node_1_394_2264_3650,2264,2068.62531385843
19,4,3,1,nef,Node_1_519_1759_3650,1759,1918.41654571747
19,4,3,1,nef,Node_1_497_3268_3650,3268,2844.57367991335
19,4,3,1,nef,Node_1_1066_1795_3650,1795,1222.11696921651
19,4,3,1,nef,Node_1_38_716_3650,716,613.135910868261
19,4,3,1,nef,Node_1_692_2540_3650,2540,1512.07471138445
19,4,3,1,nef,Node_1_930_1976_3650,1976,2201.93650201594
19,4,3,1,nef,Node_1_932_1859_3650,1859,1864.29569567955
19,4,3,1,nef,Node_1_479_3279_3650,3279,3091.42116280864
19,4,3,1,nef,Node_1_898_2417_3650,2417,2172.276459786
19,4,3,1,nef,Node_1_901_2712_3650,2712,2707.12251928629
19,4,3,1,nef,Node_1_647_1878_3650,1878,389.569157301977
19,4,3,1,nef,Node_1_101_1262_3650,1262,575.798728127275
19,4,3,1,nef,Node_1_116_710_3650,710,432.257596815095
19,4,3,1,nef,Node_1_262_2442_3650,2442,761.831219375017
19,4,3,1,nef,Node_1_367_620_3650,620,19.1387849935423
19,4,3,1,nef,Node_1_249_1917_3650,1917,1634.04585611751
19,4,3,1,nef,Node_1_23_2632_3650,2632,2699.83142153684
19,4,4,1,nef,Node_1_647_1878_3650,1878,1728.66950923673
19,4,4,1,nef,Node_1_814_2945_3650,2945,3649.99999999
19,4,4,1,nef,Node_1_878_563_3650,563,71.8844537330954
19,4,4,1,nef,Node_1_101_1262_3650,1262,1166.3647933439
19,4,4,1,nef,Node_1_23_2632_3650,2632,2325.02862127722
19,4,4,1,nef,Node_1_249_1917_3650,1917,1267.77862020694
19,4,4,1,nef,Node_1_692_2540_3650,2540,888.00121207895
19,4,4,1,nef,Node_1_394_2264_3650,2264,2172.11910787963
19,4,4,1,nef,Node_1_497_3268_3650,3268,2966.61071274146
19,4,4,1,nef,Node_1_367_620_3650,620,587.228590847383
19,4,4,1,nef,Node_1_932_1859_3650,1859,1822.06561382885
19,4,4,1,nef,Node_1_930_1976_3650,1976,1430.26131618473
19,4,4,1,nef,Node_1_38_716_3650,716,1159.84538456321
19,4,4,1,nef,Node_1_1066_1795_3650,1795,2054.41608789411
19,4,4,1,nef,Node_1_116_710_3650,710,683.513799748005
19,4,4,1,nef,Node_1_519_1759_3650,1759,1430.26326695783
19,4,4,1,nef,Node_1_262_2442_3650,2442,1265.53825418458
19,4,4,1,nef,Node_1_901_2712_3650,2712,2289.71981878249
19,4,4,1,nef,Node_1_898_2417_3650,2417,1124.5467833469
19,4,4,1,nef,Node_1_479_3279_3650,3279,3035.50032519323
19,4,5,1,nef,Node_1_367_620_3650,620,77.8794900563821
19,4,5,1,nef,Node_1_249_1917_3650,1917,2090.32103809537
19,4,5,1,nef,Node_1_1066_1795_3650,1795,1882.27968561808
19,4,5,1,nef,Node_1_932_1859_3650,1859,1857.51930393647
19,4,5,1,nef,Node_1_930_1976_3650,1976,1594.92774379874
19,4,5,1,nef,Node_1_647_1878_3650,1878,2338.15981160638
19,4,5,1,nef,Node_1_692_2540_3650,2540,2664.30555947675
19,4,5,1,nef,Node_1_262_2442_3650,2442,2321.80398074893
19,4,5,1,nef,Node_1_814_2945_3650,2945,2041.88797196169
19,4,5,1,nef,Node_1_901_2712_3650,2712,2147.25977686653
19,4,5,1,nef,Node_1_898_2417_3650,2417,1880.51412778044
19,4,5,1,nef,Node_1_38_716_3650,716,179.88694442411
19,4,5,1,nef,Node_1_116_710_3650,710,407.117770279056
19,4,5,1,nef,Node_1_101_1262_3650,1262,1143.31419309433
19,4,5,1,nef,Node_1_519_1759_3650,1759,1998.62655264374
19,4,5,1,nef,Node_1_394_2264_3650,2264,2554.99304413131
19,4,5,1,nef,Node_1_878_563_3650,563,234.786540889158
19,4,5,1,nef,Node_1_23_2632_3650,2632,3649.99999999
19,4,5,1,nef,Node_1_479_3279_3650,3279,3286.20392455343
19,4,5,1,nef,Node_1_497_3268_3650,3268,1805.89029670359
19,4,6,1,nef,Node_1_38_716_3650,716,554.107974743564
19,4,6,1,nef,Node_1_878_563_3650,563,-86.7063548783404
19,4,6,1,nef,Node_1_262_2442_3650,2442,3284.5080367271
19,4,6,1,nef,Node_1_101_1262_3650,1262,599.875559832645
19,4,6,1,nef,Node_1_519_1759_3650,1759,1954.26758762167
19,4,6,1,nef,Node_1_479_3279_3650,3279,3649.99999999
19,4,6,1,nef,Node_1_647_1878_3650,1878,1338.78345086765
19,4,6,1,nef,Node_1_23_2632_3650,2632,1332.91532387396
19,4,6,1,nef,Node_1_116_710_3650,710,1038.67318176699
19,4,6,1,nef,Node_1_1066_1795_3650,1795,1895.78227437257
19,4,6,1,nef,Node_1_930_1976_3650,1976,1992.13566116427
19,4,6,1,nef,Node_1_932_1859_3650,1859,2082.07764959145
19,4,6,1,nef,Node_1_367_620_3650,620,587.398620961739
19,4,6,1,nef,Node_1_394_2264_3650,2264,2315.38914802006
19,4,6,1,nef,Node_1_814_2945_3650,2945,2738.63116475762
19,4,6,1,nef,Node_1_497_3268_3650,3268,3649.99999999
19,4,6,1,nef,Node_1_249_1917_3650,1917,2371.61556495268
19,4,6,1,nef,Node_1_692_2540_3650,2540,2902.62323028287
19,4,6,1,nef,Node_1_901_2712_3650,2712,2631.32164785268
19,4,6,1,nef,Node_1_898_2417_3650,2417,2383.04777974805
19,4,7,1,nef,Node_1_394_2264_3650,2264,1894.13818775456
19,4,7,1,nef,Node_1_116_710_3650,710,1103.1884263462
19,4,7,1,nef,Node_1_878_563_3650,563,14.9425805013063
19,4,7,1,nef,Node_1_23_2632_3650,2632,2102.6099083597
19,4,7,1,nef,Node_1_38_716_3650,716,683.606225626677
19,4,7,1,nef,Node_1_497_3268_3650,3268,2685.52712102043
19,4,7,1,nef,Node_1_1066_1795_3650,1795,2164.16858189336
19,4,7,1,nef,Node_1_519_1759_3650,1759,1532.12909783294
19,4,7,1,nef,Node_1_249_1917_3650,1917,2224.66425050089
19,4,7,1,nef,Node_1_898_2417_3650,2417,2307.928682497
19,4,7,1,nef,Node_1_901_2712_3650,2712,2416.05198593585
19,4,7,1,nef,Node_1_930_1976_3650,1976,2010.07106535577
19,4,7,1,nef,Node_1_932_1859_3650,1859,1552.24945795685
19,4,7,1,nef,Node_1_262_2442_3650,2442,1927.43993814303
19,4,7,1,nef,Node_1_367_620_3650,620,399.719864818168
19,4,7,1,nef,Node_1_814_2945_3650,2945,2088.53256490239
19,4,7,1,nef,Node_1_479_3279_3650,3279,3242.94287595769
19,4,7,1,nef,Node_1_647_1878_3650,1878,957.466961964164
19,4,7,1,nef,Node_1_101_1262_3650,1262,1504.52496737955
19,4,7,1,nef,Node_1_692_2540_3650,2540,1951.03168219272
19,4,8,1,nef,Node_1_647_1878_3650,1878,1964.52467919036
19,4,8,1,nef,Node_1_878_563_3650,563,328.058974276854
19,4,8,1,nef,Node_1_519_1759_3650,1759,1951.83116721036
19,4,8,1,nef,Node_1_249_1917_3650,1917,2388.7420740436
19,4,8,1,nef,Node_1_898_2417_3650,2417,2761.70115592579
19,4,8,1,nef,Node_1_901_2712_3650,2712,3549.81238838136
19,4,8,1,nef,Node_1_38_716_3650,716,436.580172780726
19,4,8,1,nef,Node_1_367_620_3650,620,1100.44801532171
19,4,8,1,nef,Node_1_23_2632_3650,2632,3156.16899344393
19,4,8,1,nef,Node_1_479_3279_3650,3279,2426.34088490948
19,4,8,1,nef,Node_1_116_710_3650,710,188.465203622429
19,4,8,1,nef,Node_1_930_1976_3650,1976,1797.65094882419
19,4,8,1,nef,Node_1_932_1859_3650,1859,1878.93473207674
19,4,8,1,nef,Node_1_101_1262_3650,1262,1657.12204884728
19,4,8,1,nef,Node_1_497_3268_3650,3268,3290.36629110962
19,4,8,1,nef,Node_1_262_2442_3650,2442,2375.7625875227
19,4,8,1,nef,Node_1_692_2540_3650,2540,3482.6671330885
19,4,8,1,nef,Node_1_814_2945_3650,2945,3152.11431906578
19,4,8,1,nef,Node_1_1066_1795_3650,1795,1984.50208396602
19,4,8,1,nef,Node_1_394_2264_3650,2264,2416.18588730683
19,4,9,1,nef,Node_1_116_710_3650,710,27.7201189106655
19,4,9,1,nef,Node_1_647_1878_3650,1878,1403.91829497057
19,4,9,1,nef,Node_1_367_620_3650,620,512.622808265685
19,4,9,1,nef,Node_1_249_1917_3650,1917,1784.26717734225
19,4,9,1,nef,Node_1_497_3268_3650,3268,3649.99999999
19,4,9,1,nef,Node_1_519_1759_3650,1759,2069.83724687419
19,4,9,1,nef,Node_1_262_2442_3650,2442,3103.65382077014
