batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
5,3,1,1,C1V2,Node_1_357_3029_3650,3029,2694.27046870052
5,3,1,1,C1V2,Node_1_358_2426_3650,2426,2358.58306670319
5,3,1,1,C1V2,Node_1_200_1886_3650,1886,1704.45195906143
5,3,1,1,C1V2,Node_1_738_2165_3650,2165,2101.30396625972
5,3,1,1,C1V2,Node_1_433_1659_3650,1659,1496.66725828084
5,3,1,1,C1V2,Node_1_866_3137_3650,3137,3334.50524143127
5,3,1,1,C1V2,Node_1_948_15_3650,15,-29.0996158414741
5,3,1,1,C1V2,Node_1_119_77_3650,77,38.0724347177107
5,3,1,1,C1V2,Node_1_401_1549_3650,1549,1423.25509543707
5,3,1,1,C1V2,Node_1_56_1662_3650,1662,1573.75333430289
5,3,1,1,C1V2,Node_1_61_1128_3650,1128,1209.27048447332
5,3,1,1,C1V2,Node_1_1096_14_3650,14,46.3230565249147
5,3,1,1,C1V2,Node_1_618_2997_3650,2997,3077.50328245312
5,3,1,1,C1V2,Node_1_629_1443_3650,1443,1366.31141222163
5,3,1,1,C1V2,Node_1_378_922_3650,922,850.417082547607
5,3,1,1,C1V2,Node_1_1034_1537_3650,1537,1460.70418382592
5,3,1,1,C1V2,Node_1_421_792_3650,792,617.190117234813
5,3,1,1,C1V2,Node_1_419_3100_3650,3100,3227.70376924786
5,3,1,1,C1V2,Node_1_650_2240_3650,2240,1971.6559951939
5,3,1,1,C1V2,Node_1_927_2386_3650,2386,1606.88382809185
5,3,2,1,C1V2,Node_1_629_1443_3650,1443,1376.48868553292
5,3,2,1,C1V2,Node_1_618_2997_3650,2997,2891.59872056475
5,3,2,1,C1V2,Node_1_1096_14_3650,14,-70.7769293415309
5,3,2,1,C1V2,Node_1_948_15_3650,15,-70.7769293415309
5,3,2,1,C1V2,Node_1_358_2426_3650,2426,2648.0897824538
5,3,2,1,C1V2,Node_1_357_3029_3650,3029,2891.58956833287
5,3,2,1,C1V2,Node_1_119_77_3650,77,-115.157054412658
5,3,2,1,C1V2,Node_1_401_1549_3650,1549,1558.176948827
5,3,2,1,C1V2,Node_1_378_922_3650,922,945.894277297993
5,3,2,1,C1V2,Node_1_200_1886_3650,1886,1885.89027791285
5,3,2,1,C1V2,Node_1_927_2386_3650,2386,2602.25607620413
5,3,2,1,C1V2,Node_1_866_3137_3650,3137,3435.75229794544
5,3,2,1,C1V2,Node_1_61_1128_3650,1128,1300.1925602591
5,3,2,1,C1V2,Node_1_56_1662_3650,1662,1768.88218618541
5,3,2,1,C1V2,Node_1_1034_1537_3650,1537,1370.15800312162
5,3,2,1,C1V2,Node_1_650_2240_3650,2240,2693.37741247942
5,3,2,1,C1V2,Node_1_433_1659_3650,1659,1661.62978018146
5,3,2,1,C1V2,Node_1_419_3100_3650,3100,2844.77155015686
5,3,2,1,C1V2,Node_1_421_792_3650,792,754.511161792449
5,3,2,1,C1V2,Node_1_738_2165_3650,2165,2384.47395327374
5,3,3,1,C1V2,Node_1_357_3029_3650,3029,3587.87123837064
5,3,3,1,C1V2,Node_1_358_2426_3650,2426,2984.9994633212
5,3,3,1,C1V2,Node_1_378_922_3650,922,831.630998402553
5,3,3,1,C1V2,Node_1_200_1886_3650,1886,1363.31006345132
