batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
16,3,1,3,p17,Node_1_279_1296_3650,1296,2824.30527125798
16,3,1,3,p17,Node_1_475_3158_3650,3158,3649.99999999
16,3,1,3,p17,Node_1_923_2310_3650,2310,3649.99999999
16,3,1,3,p17,Node_1_1085_14_3650,14,-943.232535072836
16,3,1,3,p17,Node_1_725_151_3650,151,44.3783833833881
16,3,1,3,p17,Node_1_1015_1273_3650,1273,354.791444600004
16,3,1,3,p17,Node_1_642_3111_3650,3111,2680.33634390738
16,3,1,3,p17,Node_1_1098_1169_3650,1169,989.51072306814
16,3,1,3,p17,Node_1_115_1161_3650,1161,1380.72607167724
16,3,1,3,p17,Node_1_283_276_3650,276,-145.199597458882
16,3,1,3,p17,Node_1_696_1362_3650,1362,-431.387100141913
16,3,1,3,p17,Node_1_673_1962_3650,1962,3649.99999999
16,3,1,3,p17,Node_1_971_2007_3650,2007,2122.403030599
16,3,1,3,p17,Node_1_974_3252_3650,3252,3050.01392923397
16,3,1,3,p17,Node_1_212_3231_3650,3231,2209.65891547061
16,3,1,3,p17,Node_1_215_2833_3650,2833,1841.53202160025
16,3,1,3,p17,Node_1_245_2513_3650,2513,2810.07861131866
16,3,1,3,p17,Node_1_521_2516_3650,2516,3454.82059413937
16,3,1,3,p17,Node_1_121_2901_3650,2901,3649.99999999
16,3,1,3,p17,Node_1_798_2647_3650,2647,2227.85558037463
16,3,2,3,p17,Node_1_696_1362_3650,1362,1102.41156489376
16,3,2,3,p17,Node_1_279_1296_3650,1296,796.189481254402
16,3,2,3,p17,Node_1_642_3111_3650,3111,1485.17821795304
16,3,2,3,p17,Node_1_215_2833_3650,2833,2866.20229073045
16,3,2,3,p17,Node_1_212_3231_3650,3231,3429.53508296404
16,3,2,3,p17,Node_1_1098_1169_3650,1169,-595.237802263491
16,3,2,3,p17,Node_1_974_3252_3650,3252,956.244127284295
16,3,2,3,p17,Node_1_971_2007_3650,2007,659.814019675462
16,3,2,3,p17,Node_1_798_2647_3650,2647,2890.5725520029
16,3,2,3,p17,Node_1_121_2901_3650,2901,2046.28386959824
16,3,2,3,p17,Node_1_1015_1273_3650,1273,1673.86886945399
16,3,2,3,p17,Node_1_245_2513_3650,2513,1833.7087600658
16,3,2,3,p17,Node_1_1085_14_3650,14,-1342.38908673465
16,3,2,3,p17,Node_1_725_151_3650,151,-1343.34445626974
16,3,2,3,p17,Node_1_923_2310_3650,2310,1548.16744710904
16,3,2,3,p17,Node_1_475_3158_3650,3158,2288.1631140679
16,3,2,3,p17,Node_1_283_276_3650,276,527.708874146884
16,3,2,3,p17,Node_1_521_2516_3650,2516,1663.02810052004
16,3,2,3,p17,Node_1_115_1161_3650,1161,-791.589618573094
16,3,2,3,p17,Node_1_673_1962_3650,1962,-1362.99200298135
16,3,3,3,p17,Node_1_673_1962_3650,1962,2260.63672023991
16,3,3,3,p17,Node_1_475_3158_3650,3158,2713.20380557057
16,3,3,3,p17,Node_1_115_1161_3650,1161,751.214119050059
16,3,3,3,p17,Node_1_725_151_3650,151,339.902324148963
16,3,3,3,p17,Node_1_642_3111_3650,3111,2973.99644584631
16,3,3,3,p17,Node_1_121_2901_3650,2901,2686.76968344122
16,3,3,3,p17,Node_1_279_1296_3650,1296,211.999845121057
16,3,3,3,p17,Node_1_923_2310_3650,2310,1497.01588475767
16,3,3,3,p17,Node_1_798_2647_3650,2647,2445.53924318698
16,3,3,3,p17,Node_1_245_2513_3650,2513,1824.85530736296
16,3,3,3,p17,Node_1_1098_1169_3650,1169,335.083551559104
16,3,3,3,p17,Node_1_1015_1273_3650,1273,311.425993558128
16,3,3,3,p17,Node_1_212_3231_3650,3231,3649.99999999
16,3,3,3,p17,Node_1_215_2833_3650,2833,3028.24682006276
16,3,3,3,p17,Node_1_521_2516_3650,2516,857.505893873249
16,3,3,3,p17,Node_1_971_2007_3650,2007,1597.87230945286
16,3,3,3,p17,Node_1_974_3252_3650,3252,2380.58733497772
16,3,3,3,p17,Node_1_283_276_3650,276,-696.238096723289
16,3,3,3,p17,Node_1_696_1362_3650,1362,1123.5491285817
16,3,3,3,p17,Node_1_1085_14_3650,14,-696.791736745084
