batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
1,3,1,2,tat,Node_1_147_430_3650,430,-2149.25850091811
1,3,1,2,tat,Node_1_110_1067_3650,1067,1362.40715137059
1,3,1,2,tat,Node_1_836_1004_3650,1004,1362.40715137059
1,3,1,2,tat,Node_1_887_2443_3650,2443,1822.95887643685
1,3,1,2,tat,Node_1_888_2147_3650,2147,1820.05107630983
1,3,1,2,tat,Node_1_847_269_3650,269,-790.94036751583
1,3,1,2,tat,Node_1_405_2375_3650,2375,2262.93673142528
1,3,1,2,tat,Node_1_1026_1947_3650,1947,-766.409655502024
1,3,1,2,tat,Node_1_533_2537_3650,2537,2008.79923508795
1,3,1,2,tat,Node_1_652_2540_3650,2540,1006.28903249355
1,3,1,2,tat,Node_1_622_1349_3650,1349,726.304638657687
1,3,1,2,tat,Node_1_277_559_3650,559,365.027507878592
1,3,1,2,tat,Node_1_833_1141_3650,1141,1930.64580443038
1,3,1,2,tat,Node_1_980_992_3650,992,1819.77601887249
1,3,1,2,tat,Node_1_954_1000_3650,1000,364.998761176161
1,3,1,2,tat,Node_1_596_2183_3650,2183,340.359558946976
1,3,1,2,tat,Node_1_221_1273_3650,1273,467.882681927451
1,3,1,2,tat,Node_1_1033_190_3650,190,1456.30092950296
1,3,1,2,tat,Node_1_365_803_3650,803,531.887053904186
1,3,1,2,tat,Node_1_543_2695_3650,2695,2163.51655826594
1,3,2,2,tat,Node_1_365_803_3650,803,2913.01024873496
1,3,2,2,tat,Node_1_847_269_3650,269,3649.99999999
1,3,2,2,tat,Node_1_622_1349_3650,1349,2303.96996319683
1,3,2,2,tat,Node_1_110_1067_3650,1067,2365.85677993822
1,3,2,2,tat,Node_1_887_2443_3650,2443,2358.83322467222
1,3,2,2,tat,Node_1_533_2537_3650,2537,905.778518594757
1,3,2,2,tat,Node_1_543_2695_3650,2695,3649.99999999
1,3,2,2,tat,Node_1_833_1141_3650,1141,-67.4982322773663
1,3,2,2,tat,Node_1_980_992_3650,992,-190.340393631762
1,3,2,2,tat,Node_1_147_430_3650,430,3280.02174574861
1,3,2,2,tat,Node_1_596_2183_3650,2183,-1761.8623475625
1,3,2,2,tat,Node_1_836_1004_3650,1004,-715.144008873866
1,3,2,2,tat,Node_1_1033_190_3650,190,358.059974744914
1,3,2,2,tat,Node_1_277_559_3650,559,90.3768927018821
1,3,2,2,tat,Node_1_954_1000_3650,1000,1451.34967388261
1,3,2,2,tat,Node_1_221_1273_3650,1273,3289.38026533249
1,3,2,2,tat,Node_1_1026_1947_3650,1947,3649.99999999
1,3,2,2,tat,Node_1_405_2375_3650,2375,171.256372643308
1,3,2,2,tat,Node_1_652_2540_3650,2540,3649.99999999
1,3,2,2,tat,Node_1_888_2147_3650,2147,725.023530277771
1,3,3,2,tat,Node_1_405_2375_3650,2375,2919.48609802281
1,3,3,2,tat,Node_1_1033_190_3650,190,359.161771257642
1,3,3,2,tat,Node_1_954_1000_3650,1000,1454.28202783655
1,3,3,2,tat,Node_1_110_1067_3650,1067,724.286741193685
1,3,3,2,tat,Node_1_277_559_3650,559,-865.784752275427
1,3,3,2,tat,Node_1_533_2537_3650,2537,1220.23732294079
1,3,3,2,tat,Node_1_887_2443_3650,2443,3649.99999999
1,3,3,2,tat,Node_1_888_2147_3650,2147,3649.99999999
1,3,3,2,tat,Node_1_836_1004_3650,1004,70.037402805248
1,3,3,2,tat,Node_1_596_2183_3650,2183,363.811737941476
1,3,3,2,tat,Node_1_147_430_3650,430,782.449286374531
