batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
3,2,1,3,p17,Node_1_765_2561_3650,2561,2818.83445638589
3,2,1,3,p17,Node_1_164_1434_3650,1434,2008.40906283328
3,2,1,3,p17,Node_1_474_2494_3650,2494,3577.71933454433
3,2,1,3,p17,Node_1_815_386_3650,386,652.865494093238
3,2,1,3,p17,Node_1_758_3115_3650,3115,2839.044860028
3,2,1,3,p17,Node_1_820_632_3650,632,236.200746197197
3,2,1,3,p17,Node_1_840_380_3650,380,-67.6872116754995
3,2,1,3,p17,Node_1_415_962_3650,962,-26.7755029961475
3,2,1,3,p17,Node_1_205_2154_3650,2154,282.193144645151
3,2,1,3,p17,Node_1_208_1799_3650,1799,600.719397582136
3,2,1,3,p17,Node_1_1068_2208_3650,2208,1987.73458569538
3,2,1,3,p17,Node_1_1098_13_3650,13,-542.196644887859
3,2,1,3,p17,Node_1_81_3091_3650,3091,2973.05844969508
3,2,1,3,p17,Node_1_724_10_3650,10,-1669.7653187815
3,2,1,3,p17,Node_1_366_13_3650,13,-411.340573508433
3,2,1,3,p17,Node_1_381_3173_3650,3173,2825.01243735678
3,2,1,3,p17,Node_1_96_2247_3650,2247,1338.20706721354
3,2,1,3,p17,Node_1_47_1617_3650,1617,1459.97095916701
3,2,1,3,p17,Node_1_272_1607_3650,1607,-1086.88831128398
3,2,1,3,p17,Node_1_645_2782_3650,2782,3480.71221576655
3,2,2,3,p17,Node_1_208_1799_3650,1799,938.484733982041
3,2,2,3,p17,Node_1_645_2782_3650,2782,1502.25228035506
3,2,2,3,p17,Node_1_1068_2208_3650,2208,484.23153819206
3,2,2,3,p17,Node_1_205_2154_3650,2154,1472.08551902581
3,2,2,3,p17,Node_1_81_3091_3650,3091,2554.91489088485
3,2,2,3,p17,Node_1_724_10_3650,10,-529.880282123121
3,2,2,3,p17,Node_1_96_2247_3650,2247,1614.35193209459
3,2,2,3,p17,Node_1_474_2494_3650,2494,2514.81476664561
3,2,2,3,p17,Node_1_366_13_3650,13,-42.8147078284146
3,2,2,3,p17,Node_1_765_2561_3650,2561,3216.25540449445
3,2,2,3,p17,Node_1_758_3115_3650,3115,1838.1344012626
3,2,2,3,p17,Node_1_820_632_3650,632,221.856636466101
3,2,2,3,p17,Node_1_840_380_3650,380,896.186848991178
3,2,2,3,p17,Node_1_164_1434_3650,1434,-304.654119934205
3,2,2,3,p17,Node_1_381_3173_3650,3173,3284.9880603285
3,2,2,3,p17,Node_1_415_962_3650,962,1698.04776191478
3,2,2,3,p17,Node_1_272_1607_3650,1607,875.232640924355
3,2,2,3,p17,Node_1_47_1617_3650,1617,1510.4976697897
3,2,2,3,p17,Node_1_1098_13_3650,13,-323.901737661924
3,2,2,3,p17,Node_1_815_386_3650,386,-849.878878545154
3,2,3,3,p17,Node_1_164_1434_3650,1434,1837.32320503471
3,2,3,3,p17,Node_1_208_1799_3650,1799,1828.00645414471
3,2,3,3,p17,Node_1_1068_2208_3650,2208,2735.84483649553
3,2,3,3,p17,Node_1_205_2154_3650,2154,1978.33387059602
