batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate
11,5,1,3,nef,Node_1_1075_667_3650,667,669.63450210427
11,5,1,3,nef,Node_1_932_2265_3650,2265,1955.19785904381
11,5,1,3,nef,Node_1_585_2321_3650,2321,2069.12909010947
11,5,1,3,nef,Node_1_304_1559_3650,1559,1161.96179519428
11,5,1,3,nef,Node_1_1083_1695_3650,1695,1190.02230024307
11,5,1,3,nef,Node_1_1018_1904_3650,1904,2045.35949244531
11,5,1,3,nef,Node_1_348_2683_3650,2683,3649.99999999
11,5,1,3,nef,Node_1_457_819_3650,819,1031.12937618626
11,5,1,3,nef,Node_1_309_15_3650,15,-250.652310901347
11,5,1,3,nef,Node_1_558_1380_3650,1380,1656.5301282361
11,5,1,3,nef,Node_1_471_206_3650,206,-154.039984919933
11,5,1,3,nef,Node_1_839_2984_3650,2984,3077.85843651633
11,5,1,3,nef,Node_1_860_958_3650,958,278.00983944311
11,5,1,3,nef,Node_1_507_2498_3650,2498,2111.87592945493
11,5,1,3,nef,Node_1_427_731_3650,731,756.374358300797
11,5,1,3,nef,Node_1_774_1057_3650,1057,398.291205544556
11,5,1,3,nef,Node_1_820_1958_3650,1958,1266.21490434552
11,5,1,3,nef,Node_1_153_775_3650,775,812.46421425923
11,5,1,3,nef,Node_1_454_1125_3650,1125,553.866002794641
11,5,1,3,nef,Node_1_545_2505_3650,2505,2083.07482893049
11,5,2,3,nef,Node_1_839_2984_3650,2984,2929.82624623531
11,5,2,3,nef,Node_1_348_2683_3650,2683,1527.33299105584
11,5,2,3,nef,Node_1_558_1380_3650,1380,1876.54404267565
11,5,2,3,nef,Node_1_774_1057_3650,1057,373.315123819882
11,5,2,3,nef,Node_1_1018_1904_3650,1904,2720.40511162999
11,5,2,3,nef,Node_1_427_731_3650,731,543.921356134383
11,5,2,3,nef,Node_1_932_2265_3650,2265,1894.40183552578
11,5,2,3,nef,Node_1_454_1125_3650,1125,922.358838685351
11,5,2,3,nef,Node_1_309_15_3650,15,361.885985859916
11,5,2,3,nef,Node_1_304_1559_3650,1559,1906.23024570774
11,5,2,3,nef,Node_1_820_1958_3650,1958,2640.71139045451
11,5,2,3,nef,Node_1_1083_1695_3650,1695,2151.10901609562
11,5,2,3,nef,Node_1_457_819_3650,819,222.338543044301
11,5,2,3,nef,Node_1_471_206_3650,206,221.410411593712
11,5,2,3,nef,Node_1_545_2505_3650,2505,2123.17205186523
11,5,2,3,nef,Node_1_507_2498_3650,2498,2327.09804452485
11,5,2,3,nef,Node_1_153_775_3650,775,1115.90327119501
11,5,2,3,nef,Node_1_1075_667_3650,667,440.523806144357
11,5,2,3,nef,Node_1_860_958_3650,958,1535.11040494299
11,5,2,3,nef,Node_1_585_2321_3650,2321,1243.56906561666
11,5,3,3,nef,Node_1_585_2321_3650,2321,2089.4234543315
11,5,3,3,nef,Node_1_774_1057_3650,1057,925.701805897589
11,5,3,3,nef,Node_1_309_15_3650,15,-532.733273878958
11,5,3,3,nef,Node_1_558_1380_3650,1380,447.142875208277
11,5,3,3,nef,Node_1_507_2498_3650,2498,2462.97688651146
11,5,3,3,nef,Node_1_471_206_3650,206,106.871291351928
11,5,3,3,nef,Node_1_932_2265_3650,2265,1875.3120098838
11,5,3,3,nef,Node_1_820_1958_3650,1958,2071.33205195242
11,5,3,3,nef,Node_1_839_2984_3650,2984,3239.29345491588
11,5,3,3,nef,Node_1_545_2505_3650,2505,3203.92766365941
11,5,3,3,nef,Node_1_457_819_3650,819,1059.633605179
11,5,3,3,nef,Node_1_860_958_3650,958,362.714463297081
11,5,3,3,nef,Node_1_1075_667_3650,667,534.070730882767
11,5,3,3,nef,Node_1_1018_1904_3650,1904,1879.6982308155
11,5,3,3,nef,Node_1_153_775_3650,775,841.691954583706
11,5,3,3,nef,Node_1_304_1559_3650,1559,1859.11984729085
11,5,3,3,nef,Node_1_348_2683_3650,2683,2397.77939760382
11,5,3,3,nef,Node_1_1083_1695_3650,1695,2106.40167705759
11,5,3,3,nef,Node_1_454_1125_3650,1125,1312.00527744948
11,5,3,3,nef,Node_1_427_731_3650,731,959.351121612869
11,5,4,3,nef,Node_1_1075_667_3650,667,438.969931432775
11,5,4,3,nef,Node_1_427_731_3650,731,1107.74470854082
11,5,4,3,nef,Node_1_820_1958_3650,1958,758.697740689906
11,5,4,3,nef,Node_1_839_2984_3650,2984,1993.11387979569
11,5,4,3,nef,Node_1_457_819_3650,819,570.251151726466
11,5,4,3,nef,Node_1_304_1559_3650,1559,1430.54324413113
11,5,4,3,nef,Node_1_860_958_3650,958,1197.38328189343
11,5,4,3,nef,Node_1_153_775_3650,775,487.590527064655
11,5,4,3,nef,Node_1_309_15_3650,15,-199.314177080237
11,5,4,3,nef,Node_1_774_1057_3650,1057,831.20533844446
11,5,4,3,nef,Node_1_932_2265_3650,2265,1763.73322528004
11,5,4,3,nef,Node_1_471_206_3650,206,-26.8924401016816
11,5,4,3,nef,Node_1_1083_1695_3650,1695,1670.49382606937
11,5,4,3,nef,Node_1_1018_1904_3650,1904,1443.5272744453
11,5,4,3,nef,Node_1_348_2683_3650,2683,3376.34276680679
11,5,4,3,nef,Node_1_585_2321_3650,2321,1553.4538891173
11,5,4,3,nef,Node_1_558_1380_3650,1380,1743.46293420492
11,5,4,3,nef,Node_1_545_2505_3650,2505,2391.21185031204
11,5,4,3,nef,Node_1_507_2498_3650,2498,2742.299601452
11,5,4,3,nef,Node_1_454_1125_3650,1125,-398.596920296393
11,5,5,3,nef,Node_1_427_731_3650,731,1082.0186655027
11,5,5,3,nef,Node_1_457_819_3650,819,1250.1016508107
11,5,5,3,nef,Node_1_454_1125_3650,1125,1426.02549621297
11,5,5,3,nef,Node_1_774_1057_3650,1057,285.047914453562
11,5,5,3,nef,Node_1_545_2505_3650,2505,2140.1697661837
11,5,5,3,nef,Node_1_348_2683_3650,2683,2554.89657529522
11,5,5,3,nef,Node_1_471_206_3650,206,86.0942295094231
11,5,5,3,nef,Node_1_507_2498_3650,2498,2784.4404078294
11,5,5,3,nef,Node_1_839_2984_3650,2984,3457.58774967942
11,5,5,3,nef,Node_1_860_958_3650,958,1032.47574093144
11,5,5,3,nef,Node_1_304_1559_3650,1559,2412.76749607607
11,5,5,3,nef,Node_1_1075_667_3650,667,746.130519180737
11,5,5,3,nef,Node_1_153_775_3650,775,460.56828953406
11,5,5,3,nef,Node_1_820_1958_3650,1958,1719.94235499273
11,5,5,3,nef,Node_1_309_15_3650,15,-214.285688169501
11,5,5,3,nef,Node_1_558_1380_3650,1380,1781.11615425712
11,5,5,3,nef,Node_1_585_2321_3650,2321,3481.44290266106
11,5,5,3,nef,Node_1_1083_1695_3650,1695,1936.47008725207
11,5,5,3,nef,Node_1_1018_1904_3650,1904,1927.59809541688
11,5,5,3,nef,Node_1_932_2265_3650,2265,2998.06615749796
11,5,6,3,nef,Node_1_558_1380_3650,1380,1261.58517145247
11,5,6,3,nef,Node_1_1018_1904_3650,1904,1496.44811673611
11,5,6,3,nef,Node_1_839_2984_3650,2984,2837.56117837493
11,5,6,3,nef,Node_1_585_2321_3650,2321,288.610049609308
11,5,6,3,nef,Node_1_820_1958_3650,1958,1561.26117776475
11,5,6,3,nef,Node_1_153_775_3650,775,525.109079231624
11,5,6,3,nef,Node_1_309_15_3650,15,-1449.94577640294
11,5,6,3,nef,Node_1_427_731_3650,731,1074.09840764531
11,5,6,3,nef,Node_1_545_2505_3650,2505,2604.84072467412
11,5,6,3,nef,Node_1_348_2683_3650,2683,2501.58534695605
11,5,6,3,nef,Node_1_457_819_3650,819,1046.39215003948
11,5,6,3,nef,Node_1_1075_667_3650,667,565.140522969066
11,5,6,3,nef,Node_1_1083_1695_3650,1695,1617.10532633772
11,5,6,3,nef,Node_1_454_1125_3650,1125,296.496938679444
11,5,6,3,nef,Node_1_860_958_3650,958,716.846648342341
11,5,6,3,nef,Node_1_471_206_3650,206,-122.59982045003
11,5,6,3,nef,Node_1_774_1057_3650,1057,939.290260008565
11,5,6,3,nef,Node_1_507_2498_3650,2498,1947.04315725227
11,5,6,3,nef,Node_1_304_1559_3650,1559,1699.46417895847
11,5,6,3,nef,Node_1_932_2265_3650,2265,435.16347493377
11,5,7,3,nef,Node_1_1018_1904_3650,1904,1817.78360795804
11,5,7,3,nef,Node_1_839_2984_3650,2984,3046.66197817288
11,5,7,3,nef,Node_1_507_2498_3650,2498,3649.99999999
11,5,7,3,nef,Node_1_774_1057_3650,1057,1227.97209392192
11,5,7,3,nef,Node_1_820_1958_3650,1958,1808.41265864986
11,5,7,3,nef,Node_1_1083_1695_3650,1695,2455.26312769106
11,5,7,3,nef,Node_1_860_958_3650,958,612.234823754398
11,5,7,3,nef,Node_1_153_775_3650,775,199.570410830548
11,5,7,3,nef,Node_1_427_731_3650,731,862.165033911535
11,5,7,3,nef,Node_1_545_2505_3650,2505,2718.49858051052
11,5,7,3,nef,Node_1_454_1125_3650,1125,879.749152110988
11,5,7,3,nef,Node_1_457_819_3650,819,1080.85254984926
11,5,7,3,nef,Node_1_558_1380_3650,1380,1558.76466960651
11,5,7,3,nef,Node_1_348_2683_3650,2683,3325.37763558315
11,5,7,3,nef,Node_1_304_1559_3650,1559,987.880693793167
11,5,7,3,nef,Node_1_309_15_3650,15,-72.9039620228753
11,5,7,3,nef,Node_1_471_206_3650,206,-73.0021191994055
11,5,7,3,nef,Node_1_1075_667_3650,667,1289.06166996134
11,5,7,3,nef,Node_1_585_2321_3650,2321,1719.47840068679
11,5,7,3,nef,Node_1_932_2265_3650,2265,816.288045152423
11,5,8,3,nef,Node_1_1018_1904_3650,1904,1566.93433061687
11,5,8,3,nef,Node_1_427_731_3650,731,817.937919350342
11,5,8,3,nef,Node_1_585_2321_3650,2321,2772.53349501386
11,5,8,3,nef,Node_1_1075_667_3650,667,1004.23690543449
11,5,8,3,nef,Node_1_558_1380_3650,1380,1475.46930812266
11,5,8,3,nef,Node_1_348_2683_3650,2683,1218.42714941369
11,5,8,3,nef,Node_1_932_2265_3650,2265,1561.05712199788
11,5,8,3,nef,Node_1_820_1958_3650,1958,2599.84182969147
11,5,8,3,nef,Node_1_1083_1695_3650,1695,1664.1992405942
11,5,8,3,nef,Node_1_454_1125_3650,1125,520.086923908642
11,5,8,3,nef,Node_1_774_1057_3650,1057,536.20035332958
11,5,8,3,nef,Node_1_153_775_3650,775,725.089251375497
11,5,8,3,nef,Node_1_457_819_3650,819,857.650367304238
11,5,8,3,nef,Node_1_545_2505_3650,2505,2441.41607601423
11,5,8,3,nef,Node_1_839_2984_3650,2984,3046.26510231319
11,5,8,3,nef,Node_1_304_1559_3650,1559,1941.28552396296
11,5,8,3,nef,Node_1_309_15_3650,15,-195.551103376113
11,5,8,3,nef,Node_1_860_958_3650,958,1246.56225153694
11,5,8,3,nef,Node_1_471_206_3650,206,-617.543744404243
11,5,8,3,nef,Node_1_507_2498_3650,2498,1637.50942811645
11,5,9,3,nef,Node_1_457_819_3650,819,645.039114897981
11,5,9,3,nef,Node_1_774_1057_3650,1057,1117.39899572267
11,5,9,3,nef,Node_1_304_1559_3650,1559,1549.85937422968
11,5,9,3,nef,Node_1_348_2683_3650,2683,3359.69093729534
11,5,9,3,nef,Node_1_558_1380_3650,1380,1372.45107033524
11,5,9,3,nef,Node_1_507_2498_3650,2498,2500.31202823046
11,5,9,3,nef,Node_1_585_2321_3650,2321,3006.01072974561
11,5,9,3,nef,Node_1_1018_1904_3650,1904,1900.43697138926
11,5,9,3,nef,Node_1_932_2265_3650,2265,2064.05913454496
11,5,9,3,nef,Node_1_545_2505_3650,2505,2661.35624706702
11,5,9,3,nef,Node_1_820_1958_3650,1958,2082.60631639548
11,5,9,3,nef,Node_1_1075_667_3650,667,823.06192209191
11,5,9,3,nef,Node_1_427_731_3650,731,831.53712964815
11,5,9,3,nef,Node_1_860_958_3650,958,1223.40550908407
11,5,9,3,nef,Node_1_454_1125_3650,1125,1608.26683444439
11,5,9,3,nef,Node_1_839_2984_3650,2984,2390.67860630935
11,5,9,3,nef,Node_1_1083_1695_3650,1695,1508.90106410057
11,5,9,3,nef,Node_1_309_15_3650,15,362.025755369691
11,5,9,3,nef,Node_1_471_206_3650,206,315.91319514015
11,5,9,3,nef,Node_1_153_775_3650,775,492.169114773451
11,5,10,3,nef,Node_1_348_2683_3650,2683,3449.20129090416
11,5,10,3,nef,Node_1_932_2265_3650,2265,2483.03003151581
11,5,10,3,nef,Node_1_304_1559_3650,1559,1562.14050028764
11,5,10,3,nef,Node_1_1075_667_3650,667,75.4953433957709
11,5,10,3,nef,Node_1_454_1125_3650,1125,229.910388989632
11,5,10,3,nef,Node_1_545_2505_3650,2505,3041.24115639088
11,5,10,3,nef,Node_1_471_206_3650,206,-324.061735585813
11,5,10,3,nef,Node_1_1083_1695_3650,1695,1472.71337666624
11,5,10,3,nef,Node_1_774_1057_3650,1057,1150.47257570448
11,5,10,3,nef,Node_1_1018_1904_3650,1904,1522.70462785091
11,5,10,3,nef,Node_1_507_2498_3650,2498,2791.3060570664
11,5,10,3,nef,Node_1_839_2984_3650,2984,1817.39177986008
11,5,10,3,nef,Node_1_427_731_3650,731,638.115848399745
11,5,10,3,nef,Node_1_153_775_3650,775,836.904441432731
11,5,10,3,nef,Node_1_860_958_3650,958,670.799831092264
11,5,10,3,nef,Node_1_309_15_3650,15,-564.998296658981
11,5,10,3,nef,Node_1_558_1380_3650,1380,732.275943575427
11,5,10,3,nef,Node_1_457_819_3650,819,1104.35121607052
11,5,10,3,nef,Node_1_820_1958_3650,1958,1511.89246481174
11,5,10,3,nef,Node_1_585_2321_3650,2321,3472.64641518666
11,5,11,3,nef,Node_1_427_731_3650,731,457.969719292234
11,5,11,3,nef,Node_1_1083_1695_3650,1695,1786.91017041599
11,5,11,3,nef,Node_1_558_1380_3650,1380,1019.95335945893
