batch,rep,ali,sub,gene,run,nodeName,trueDate,nodeDate,lowCI,highCI
19,5,1,1,combine,1,Node_1_18_1451_3650,1451,1396.50993631547,1042.63356069227,1812.88859426062
19,5,1,1,combine,1,Node_1_20_2082_3650,2082,2153.46198962773,1665.22972689226,2704.51834925689
19,5,1,1,combine,1,Node_1_37_2297_3650,2297,1911.18126047441,1477.59960165137,2383.14820143835
19,5,1,1,combine,1,Node_1_104_3272_3650,3272,3532.21003326638,3227.35242310847,3644.61450167515
19,5,1,1,combine,1,Node_1_132_319_3650,319,368.619463009526,147.923095767209,637.991797035869
19,5,1,1,combine,1,Node_1_143_1122_1825,1122,731.959594473195,425.445973301443,1085.25844326598
19,5,1,1,combine,1,Node_1_236_3056_3650,3056,3098.34489872266,2709.78738670524,3483.45645123386
19,5,1,1,combine,1,Node_1_315_895_3650,895,844.149504950334,536.029222400922,1208.04289913896
19,5,1,1,combine,1,Node_1_320_1817_3650,1817,2040.71521029725,1539.64452611465,2610.36639514001
19,5,1,1,combine,1,Node_1_359_1360_3650,1360,1458.01619579442,1013.64417450204,1959.63017423647
19,5,1,1,combine,1,Node_1_395_2639_3650,2639,2318.78970225743,1931.25139654619,2765.18528026191
19,5,1,1,combine,1,Node_1_434_163_1825,163,36.1451009142215,-40.0446375403849,194.611021125515
19,5,1,1,combine,1,Node_1_441_1283_1825,1283,1093.60961942827,739.898043601944,1497.50189546398
19,5,1,1,combine,1,Node_1_458_831_1825,831,709.425269788085,405.070738870065,1055.9799841883
19,5,1,1,combine,1,Node_1_702_343_1825,343,179.727843785531,7.07307936093139,390.243828732878
19,5,1,1,combine,1,Node_1_709_2355_3650,2355,2828.7671324243,2210.39969404976,3481.88247461777
19,5,1,1,combine,1,Node_1_765_3007_3650,3007,3565.03126902323,3328.67186284474,3646.12545238827
19,5,1,1,combine,1,Node_1_779_1193_3650,1193,1159.25578256101,779.53149157594,1602.43813175646
19,5,1,1,combine,1,Node_1_783_332_1825,332,123.250426147415,-26.9313884743092,326.595876756477
19,5,1,1,combine,1,Node_1_791_2484_3650,2484,2959.27106001905,2341.92748798835,3561.38726287852
19,5,1,1,combine,1,Node_1_818_401_1825,401,424.669077276919,196.3196684881,686.991647994405
19,5,1,1,combine,1,Node_1_865_171_1825,171,66.8247805978353,-38.0936031671504,249.403302748728
19,5,1,1,combine,1,Node_1_881_1673_3650,1673,1413.68138777237,1161.43973802019,1677.5982594261
19,5,1,1,combine,1,Node_1_930_2410_3650,2410,2380.59484990463,2102.05119439049,2686.91818201167
19,5,1,1,combine,1,Node_1_1041_552_3650,552,649.902014427185,370.969439552973,975.908898695146
19,5,1,1,combine,1,Node_1_1060_3131_3650,3131,2903.51525606947,2295.89747470115,3606.05077982196
19,5,1,1,combine,1,Node_1_1077_1787_1825,1787,1717.27669546898,1476.32457918259,1821.14856848151
19,5,1,1,combine,1,Node_1_1107_3518_3650,3518,3379.5239471755,2900.25511419415,3639.2584406608
19,5,1,1,combine,1,Node_1_1120_2380_3650,2380,2688.66877885699,2101.74681328293,3337.2904496289
19,5,1,1,combine,1,Node_1_1266_637_1825,637,688.451465791083,423.472101349054,1007.66557114139
19,5,2,1,combine,1,Node_1_18_1451_3650,1451,1637.33735271642,1237.59800407993,2084.23267628296
19,5,2,1,combine,1,Node_1_20_2082_3650,2082,2280.79626088315,1792.08551103772,2816.70658512591
19,5,2,1,combine,1,Node_1_37_2297_3650,2297,2451.67632656468,1925.42069444985,3060.1493181471
19,5,2,1,combine,1,Node_1_104_3272_3650,3272,3446.80576585185,3035.65150854524,3641.3812921247
19,5,2,1,combine,1,Node_1_132_319_3650,319,196.833099712712,9.39726556929918,419.589208993128
19,5,2,1,combine,1,Node_1_143_1122_1825,1122,1138.26357137609,838.376701430518,1469.78307316266
19,5,2,1,combine,1,Node_1_236_3056_3650,3056,3058.58096721829,2644.14387769821,3479.56818656642
19,5,2,1,combine,1,Node_1_315_895_3650,895,743.365519407855,441.258697855279,1094.48951311261
19,5,2,1,combine,1,Node_1_320_1817_3650,1817,2088.42430831851,1613.17511545851,2623.77112256732
19,5,2,1,combine,1,Node_1_359_1360_3650,1360,1334.35516680914,944.446214407027,1780.06575096857
19,5,2,1,combine,1,Node_1_395_2639_3650,2639,2514.12148044638,2144.86394333201,2941.05251077286
19,5,2,1,combine,1,Node_1_434_163_1825,163,262.22947157198,72.6865668322644,504.815291434366
19,5,2,1,combine,1,Node_1_441_1283_1825,1283,1269.06964498561,898.082322660446,1687.78952580651
19,5,2,1,combine,1,Node_1_458_831_1825,831,990.850762377547,640.883937086127,1396.84846955597
19,5,2,1,combine,1,Node_1_702_343_1825,343,287.936755258696,86.9014521558606,512.369828975584
19,5,2,1,combine,1,Node_1_709_2355_3650,2355,2767.27862361705,2205.99061607826,3386.00565289233
19,5,2,1,combine,1,Node_1_765_3007_3650,3007,3584.47389497508,3401.20149958726,3646.80535094625
19,5,2,1,combine,1,Node_1_779_1193_3650,1193,1128.68767770897,789.691477738199,1509.34703679931
19,5,2,1,combine,1,Node_1_783_332_1825,332,274.247590241505,100.904511511982,498.567564234545
19,5,2,1,combine,1,Node_1_791_2484_3650,2484,2815.4840871357,2241.13209000718,3475.14964241751
19,5,2,1,combine,1,Node_1_818_401_1825,401,342.837807015357,139.747667907862,585.213357415613
