batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate,lowCI,highCI
8,2,1,3,C1V2,Node_1_8_159_3650,159,2.46174,-45,125.99
8,2,1,3,C1V2,Node_1_9_1566_3650,1566,1460.48,1001.48,1943.89
8,2,1,3,C1V2,Node_1_29_644_3650,644,478.41,161.751,759.573
8,2,1,3,C1V2,Node_1_44_2722_3650,2722,3135.56,2790.4,3621.34
8,2,1,3,C1V2,Node_1_60_2010_3650,2010,1921.17,1461.54,2386.64
8,2,1,3,C1V2,Node_1_331_2443_3650,2443,2580.2,1970.87,3004.99
8,2,1,3,C1V2,Node_1_464_2542_3650,2542,2739.99,2219.48,3281.53
8,2,1,3,C1V2,Node_1_583_3200_3650,3200,3200.55,2844.33,3592.89
8,2,1,3,C1V2,Node_1_672_3263_3650,3263,3650,2956.26,3650
8,2,1,3,C1V2,Node_1_677_2952_3650,2952,3208.2,2776.91,3595.54
8,2,1,3,C1V2,Node_1_705_2562_3650,2562,3650,3067.07,3650
8,2,1,3,C1V2,Node_1_729_2321_3650,2321,2099.47,1719.08,2625.73
8,2,1,3,C1V2,Node_1_750_1533_3650,1533,1792.71,1407.2,2262.48
8,2,1,3,C1V2,Node_1_848_150_3650,150,141.671,-45,329.236
8,2,1,3,C1V2,Node_1_851_350_3650,350,193.821,-45,509.792
8,2,1,3,C1V2,Node_1_877_1466_3650,1466,1453.86,1139.35,1749.88
8,2,1,3,C1V2,Node_1_923_2506_3650,2506,2655.35,2032.57,3263.07
8,2,1,3,C1V2,Node_1_935_59_3650,59,-45,-45,92.0798
8,2,1,3,C1V2,Node_1_988_10_3650,10,262.632,52.2233,440.986
8,2,1,3,C1V2,Node_1_1095_3103_3650,3103,3414.98,2776.37,3650
8,2,2,3,C1V2,Node_1_8_159_3650,159,151.331,7.27799,286.896
8,2,2,3,C1V2,Node_1_9_1566_3650,1566,1600.26,1274.68,1973.97
8,2,2,3,C1V2,Node_1_29_644_3650,644,884.144,595.591,1113.56
8,2,2,3,C1V2,Node_1_44_2722_3650,2722,3156.36,2860.59,3541
8,2,2,3,C1V2,Node_1_60_2010_3650,2010,2192.89,1767.17,2716.8
8,2,2,3,C1V2,Node_1_331_2443_3650,2443,1994.62,1566.05,2395.98
8,2,2,3,C1V2,Node_1_464_2542_3650,2542,2685.62,2224.61,3457.5
8,2,2,3,C1V2,Node_1_583_3200_3650,3200,3222.1,2922.62,3554.39
8,2,2,3,C1V2,Node_1_672_3263_3650,3263,2753.92,2245.48,3263.71
8,2,2,3,C1V2,Node_1_677_2952_3650,2952,2346.87,1909.68,2704.73
8,2,2,3,C1V2,Node_1_705_2562_3650,2562,3072.53,2501.57,3598.27
8,2,2,3,C1V2,Node_1_729_2321_3650,2321,2239,1862.69,2694.71
8,2,2,3,C1V2,Node_1_750_1533_3650,1533,1672.17,1311.79,2170.37
8,2,2,3,C1V2,Node_1_848_150_3650,150,72.766,-30.3633,126.895
8,2,2,3,C1V2,Node_1_851_350_3650,350,503.14,262.791,710.119
8,2,2,3,C1V2,Node_1_877_1466_3650,1466,1031.36,824.417,1253.22
8,2,2,3,C1V2,Node_1_923_2506_3650,2506,2555.59,2063.49,2987.98
8,2,2,3,C1V2,Node_1_935_59_3650,59,142.146,26.8802,215.529
8,2,2,3,C1V2,Node_1_988_10_3650,10,72.766,-30.3633,126.895
8,2,2,3,C1V2,Node_1_1095_3103_3650,3103,3650,3178.56,3650
8,2,3,3,C1V2,Node_1_8_159_3650,159,218.43,49.2695,387.54
8,2,3,3,C1V2,Node_1_9_1566_3650,1566,1557.71,1264.16,1914.4
8,2,3,3,C1V2,Node_1_29_644_3650,644,481.551,201.272,784.796
8,2,3,3,C1V2,Node_1_44_2722_3650,2722,2688.89,2411.44,3057.02
8,2,3,3,C1V2,Node_1_60_2010_3650,2010,1698.6,1252.1,2164.64
8,2,3,3,C1V2,Node_1_331_2443_3650,2443,2268.96,1892.04,2750.59
8,2,3,3,C1V2,Node_1_464_2542_3650,2542,2471.89,2070.8,2915.9
8,2,3,3,C1V2,Node_1_583_3200_3650,3200,3150.22,2899.68,3425.15
8,2,3,3,C1V2,Node_1_672_3263_3650,3263,3197.49,2732.27,3650
8,2,3,3,C1V2,Node_1_677_2952_3650,2952,3332.1,2914.23,3650
8,2,3,3,C1V2,Node_1_705_2562_3650,2562,2076.72,1664.13,2515.25
8,2,3,3,C1V2,Node_1_729_2321_3650,2321,2651.83,2180.32,3191.98
8,2,3,3,C1V2,Node_1_750_1533_3650,1533,1293.42,1040.32,1667.06
8,2,3,3,C1V2,Node_1_848_150_3650,150,53.3411,-45,183.932
8,2,3,3,C1V2,Node_1_851_350_3650,350,244.555,64.8859,436.608
8,2,3,3,C1V2,Node_1_877_1466_3650,1466,1576.26,1347.32,1866.13
8,2,3,3,C1V2,Node_1_923_2506_3650,2506,2110.25,1674.88,2525.53
8,2,3,3,C1V2,Node_1_935_59_3650,59,-15.1851,-45,74.7988
8,2,3,3,C1V2,Node_1_988_10_3650,10,-45,-45,45.6462
8,2,3,3,C1V2,Node_1_1095_3103_3650,3103,2874.09,2443.11,3426.86
8,2,4,3,C1V2,Node_1_8_159_3650,159,143.728,-23.1632,301.457
8,2,4,3,C1V2,Node_1_9_1566_3650,1566,1764.67,1322.11,2173.9
8,2,4,3,C1V2,Node_1_29_644_3650,644,1172.69,788.661,1579.76
8,2,4,3,C1V2,Node_1_44_2722_3650,2722,2815.75,2526.17,3173.91
8,2,4,3,C1V2,Node_1_60_2010_3650,2010,2158.06,1599.43,2758.7
8,2,4,3,C1V2,Node_1_331_2443_3650,2443,1988.25,1492.05,2438.55
8,2,4,3,C1V2,Node_1_464_2542_3650,2542,2712.22,2220.52,3270.3
8,2,4,3,C1V2,Node_1_583_3200_3650,3200,3374.27,2983.75,3650
8,2,4,3,C1V2,Node_1_672_3263_3650,3263,2984.65,2378.14,3601.74
8,2,4,3,C1V2,Node_1_677_2952_3650,2952,2552.7,2102.58,2959.55
8,2,4,3,C1V2,Node_1_705_2562_3650,2562,2697.38,2066.21,3296.34
8,2,4,3,C1V2,Node_1_729_2321_3650,2321,2443.18,1960.55,3036.57
8,2,4,3,C1V2,Node_1_750_1533_3650,1533,1509.39,1084.37,2005.28
8,2,4,3,C1V2,Node_1_848_150_3650,150,211.268,30.3896,392.568
8,2,4,3,C1V2,Node_1_851_350_3650,350,461.464,212.651,705.057
8,2,4,3,C1V2,Node_1_877_1466_3650,1466,1525.67,1242.24,1781.67
8,2,4,3,C1V2,Node_1_923_2506_3650,2506,2269.57,1833.95,2781.32
8,2,4,3,C1V2,Node_1_935_59_3650,59,12.3694,-45,68.5468
8,2,4,3,C1V2,Node_1_988_10_3650,10,12.3454,-45,68.5468
8,2,4,3,C1V2,Node_1_1095_3103_3650,3103,3055.24,2554.06,3555.32
8,2,5,3,C1V2,Node_1_8_159_3650,159,134.358,-45,300.136
8,2,5,3,C1V2,Node_1_9_1566_3650,1566,1684.41,1225.55,2216.12
8,2,5,3,C1V2,Node_1_29_644_3650,644,508.305,255.162,813.351
8,2,5,3,C1V2,Node_1_44_2722_3650,2722,2965.94,2601.82,3312.82
8,2,5,3,C1V2,Node_1_60_2010_3650,2010,2130.76,1591.93,2619.93
8,2,5,3,C1V2,Node_1_331_2443_3650,2443,1668.53,1161.96,2133.49
8,2,5,3,C1V2,Node_1_464_2542_3650,2542,1739.58,1134.79,2191.59
8,2,5,3,C1V2,Node_1_583_3200_3650,3200,3561.09,3208.21,3650
8,2,5,3,C1V2,Node_1_672_3263_3650,3263,1840.5,1120.39,2546.47
8,2,5,3,C1V2,Node_1_677_2952_3650,2952,2939.9,2630.35,3315.79
8,2,5,3,C1V2,Node_1_705_2562_3650,2562,2598.26,2056.68,3237.24
8,2,5,3,C1V2,Node_1_729_2321_3650,2321,2070.56,1658.98,2479.67
8,2,5,3,C1V2,Node_1_750_1533_3650,1533,1854.76,1435.3,2374.13
8,2,5,3,C1V2,Node_1_848_150_3650,150,45.429,-45,175.556
8,2,5,3,C1V2,Node_1_851_350_3650,350,99.5041,-45,244.649
8,2,5,3,C1V2,Node_1_877_1466_3650,1466,1576.23,1296.67,1852.7
8,2,5,3,C1V2,Node_1_923_2506_3650,2506,2415.43,1822.55,2947.67
8,2,5,3,C1V2,Node_1_935_59_3650,59,41.1567,-45,192.082
8,2,5,3,C1V2,Node_1_988_10_3650,10,-45,-45,41.8812
8,2,5,3,C1V2,Node_1_1095_3103_3650,3103,3126.25,2561.45,3650
