batch,rep,ali,sub,gene,run,nodeName,trueDate,nodeDate,lowCI,highCI
15,2,1,3,nef,1,Node_1_24_206_3650,206,544.541,45.779,1088.210
15,2,1,3,nef,1,Node_1_141_2453_3650,2453,2381.999,1795.003,3017.195
15,2,1,3,nef,1,Node_1_164_3242_3650,3242,3231.944,2725.519,3649.830
15,2,1,3,nef,1,Node_1_234_2922_3650,2922,2851.686,2165.285,3649.202
15,2,1,3,nef,1,Node_1_307_1827_3650,1827,1860.279,970.909,2803.138
15,2,1,3,nef,1,Node_1_420_2132_3650,2132,2683.788,1939.636,3534.769
15,2,1,3,nef,1,Node_1_457_2425_3650,2425,3098.604,2376.257,3649.976
15,2,1,3,nef,1,Node_1_536_3244_3650,3244,3285.632,2720.754,3649.995
15,2,1,3,nef,1,Node_1_545_959_3650,959,1385.822,617.112,2147.477
15,2,1,3,nef,1,Node_1_562_2470_3650,2470,2395.486,1460.450,3398.970
15,2,1,3,nef,1,Node_1_570_3178_3650,3178,2800.001,2017.841,3649.481
15,2,1,3,nef,1,Node_1_880_208_3650,208,322.111,-44.376,765.791
15,2,1,3,nef,1,Node_1_885_1900_3650,1900,2541.383,1675.118,3550.612
15,2,1,3,nef,1,Node_1_901_2116_3650,2116,1911.343,1185.897,2702.124
15,2,1,3,nef,1,Node_1_936_1719_3650,1719,2297.472,1499.701,3150.679
15,2,1,3,nef,1,Node_1_937_1722_3650,1722,2172.379,1398.789,3005.029
15,2,1,3,nef,1,Node_1_959_1831_3650,1831,1985.566,1066.768,3001.032
15,2,1,3,nef,1,Node_1_977_1561_3650,1561,1692.495,805.361,2558.053
15,2,1,3,nef,1,Node_1_979_15_3650,15,71.694,-44.996,307.064
15,2,1,3,nef,1,Node_1_1068_1535_3650,1535,1361.330,603.018,2202.092
15,2,2,3,nef,1,Node_1_24_206_3650,206,124.101,-44.866,430.934
15,2,2,3,nef,1,Node_1_141_2453_3650,2453,2532.543,1783.786,3325.188
15,2,2,3,nef,1,Node_1_164_3242_3650,3242,3268.868,2768.050,3649.968
15,2,2,3,nef,1,Node_1_234_2922_3650,2922,3249.004,2688.689,3649.432
15,2,2,3,nef,1,Node_1_307_1827_3650,1827,1104.162,320.673,2045.314
15,2,2,3,nef,1,Node_1_420_2132_3650,2132,1891.790,1272.355,2623.314
15,2,2,3,nef,1,Node_1_457_2425_3650,2425,2943.468,2142.090,3649.991
15,2,2,3,nef,1,Node_1_536_3244_3650,3244,2990.451,2225.952,3649.694
15,2,2,3,nef,1,Node_1_545_959_3650,959,1991.970,1069.019,3021.672
15,2,2,3,nef,1,Node_1_562_2470_3650,2470,3069.199,2348.027,3649.957
15,2,2,3,nef,1,Node_1_570_3178_3650,3178,2594.612,1724.134,3584.563
15,2,2,3,nef,1,Node_1_880_208_3650,208,246.164,-44.786,645.121
