batch,rep,ali,sub,gene,run,nodeName,trueDate,nodeDate,lowCI,highCI
3,5,1,3,p17,1,Node_1_62_945_3650,945,1431.666,324.972,2700.477
3,5,1,3,p17,1,Node_1_70_847_3650,847,925.611,-38.645,2006.934
3,5,1,3,p17,1,Node_1_125_463_3650,463,816.062,74.478,1634.194
3,5,1,3,p17,1,Node_1_146_1119_3650,1119,1302.333,274.813,2616.747
3,5,1,3,p17,1,Node_1_155_1115_3650,1115,1921.598,655.425,3337.273
3,5,1,3,p17,1,Node_1_169_1243_3650,1243,1457.641,210.073,2904.568
3,5,1,3,p17,1,Node_1_307_1531_3650,1531,1474.994,491.822,2506.027
3,5,1,3,p17,1,Node_1_354_1535_3650,1535,2493.235,1398.976,3646.871
3,5,1,3,p17,1,Node_1_414_553_3650,553,644.537,-44.867,1673.071
3,5,1,3,p17,1,Node_1_425_1627_3650,1627,1632.072,350.468,3119.712
3,5,1,3,p17,1,Node_1_510_1789_3650,1789,1673.858,756.584,2857.865
3,5,1,3,p17,1,Node_1_552_2743_3650,2743,3108.986,2286.510,3649.916
3,5,1,3,p17,1,Node_1_591_2329_3650,2329,2876.022,1858.185,3649.846
3,5,1,3,p17,1,Node_1_634_2714_3650,2714,2388.419,1276.766,3645.651
3,5,1,3,p17,1,Node_1_675_2203_3650,2203,2257.900,1106.705,3462.474
3,5,1,3,p17,1,Node_1_697_2351_3650,2351,2447.556,1354.315,3649.934
3,5,1,3,p17,1,Node_1_701_2217_3650,2217,1875.716,681.488,3242.708
3,5,1,3,p17,1,Node_1_789_1990_3650,1990,1724.926,432.483,3174.947
3,5,1,3,p17,1,Node_1_933_1516_3650,1516,1654.670,754.098,2695.115
3,5,1,3,p17,1,Node_1_1041_2960_3650,2960,2661.152,1632.468,3649.845
3,5,2,3,p17,1,Node_1_62_945_3650,945,1695.847,645.237,2907.548
3,5,2,3,p17,1,Node_1_70_847_3650,847,1200.059,155.138,2406.266
3,5,2,3,p17,1,Node_1_125_463_3650,463,1466.916,639.199,2300.977
3,5,2,3,p17,1,Node_1_146_1119_3650,1119,414.883,-44.831,1173.542
3,5,2,3,p17,1,Node_1_155_1115_3650,1115,1482.297,415.483,2750.155
3,5,2,3,p17,1,Node_1_169_1243_3650,1243,1455.812,251.195,2797.241
3,5,2,3,p17,1,Node_1_307_1531_3650,1531,1965.580,1271.130,2750.502
3,5,2,3,p17,1,Node_1_354_1535_3650,1535,2567.755,1590.017,3649.775
3,5,2,3,p17,1,Node_1_414_553_3650,553,2221.237,1082.411,3585.523
3,5,2,3,p17,1,Node_1_425_1627_3650,1627,2038.625,781.483,3443.053
3,5,2,3,p17,1,Node_1_510_1789_3650,1789,1715.856,832.674,2812.094
3,5,2,3,p17,1,Node_1_552_2743_3650,2743,2582.633,1520.454,3645.640
3,5,2,3,p17,1,Node_1_591_2329_3650,2329,3216.685,2519.164,3649.919
3,5,2,3,p17,1,Node_1_634_2714_3650,2714,3224.560,2559.091,3649.897
3,5,2,3,p17,1,Node_1_675_2203_3650,2203,2100.488,859.606,3524.060
3,5,2,3,p17,1,Node_1_697_2351_3650,2351,2010.075,851.548,3397.396
3,5,2,3,p17,1,Node_1_701_2217_3650,2217,2899.680,1920.123,3649.786
3,5,2,3,p17,1,Node_1_789_1990_3650,1990,1367.901,257.206,2467.604
3,5,2,3,p17,1,Node_1_933_1516_3650,1516,1703.460,712.169,2936.954
3,5,2,3,p17,1,Node_1_1041_2960_3650,2960,2134.593,1204.191,3308.404
3,5,3,3,p17,1,Node_1_62_945_3650,945,803.637,112.982,1667.994
3,5,3,3,p17,1,Node_1_70_847_3650,847,959.271,319.629,1854.695
3,5,3,3,p17,1,Node_1_125_463_3650,463,360.786,-44.978,1169.517
3,5,3,3,p17,1,Node_1_146_1119_3650,1119,1463.752,62.218,3021.255
3,5,3,3,p17,1,Node_1_155_1115_3650,1115,1933.021,653.320,3325.360
3,5,3,3,p17,1,Node_1_169_1243_3650,1243,1970.249,706.312,3443.748
3,5,3,3,p17,1,Node_1_307_1531_3650,1531,1878.986,1117.991,2890.823
3,5,3,3,p17,1,Node_1_354_1535_3650,1535,1072.759,207.103,2287.511
3,5,3,3,p17,1,Node_1_414_553_3650,553,1359.440,224.562,2779.783
3,5,3,3,p17,1,Node_1_425_1627_3650,1627,2073.716,848.783,3543.637
3,5,3,3,p17,1,Node_1_510_1789_3650,1789,1011.649,58.177,2222.171
3,5,3,3,p17,1,Node_1_552_2743_3650,2743,2968.964,2022.714,3649.811
3,5,3,3,p17,1,Node_1_591_2329_3650,2329,2088.995,832.950,3525.364
3,5,3,3,p17,1,Node_1_634_2714_3650,2714,2574.311,1428.652,3649.433
3,5,3,3,p17,1,Node_1_675_2203_3650,2203,3016.038,2159.910,3649.798
3,5,3,3,p17,1,Node_1_697_2351_3650,2351,3070.738,2178.692,3649.938
3,5,3,3,p17,1,Node_1_701_2217_3650,2217,2506.555,1450.567,3649.035
3,5,3,3,p17,1,Node_1_789_1990_3650,1990,1805.428,418.104,3435.866
3,5,3,3,p17,1,Node_1_933_1516_3650,1516,1343.422,384.899,2421.432
