batch,rep,ali,sub,gene,run,nodeName,trueDate,nodeDate,lowCI,highCI
11,1,1,1,C1V2,1,Node_1_15_372_3650,372,374.576,121.509,630.635
11,1,1,1,C1V2,1,Node_1_84_2812_3650,2812,2928.241,2331.930,3649.994
11,1,1,1,C1V2,1,Node_1_174_772_3650,772,868.392,524.512,1232.272
11,1,1,1,C1V2,1,Node_1_179_1088_3650,1088,870.340,527.622,1255.603
11,1,1,1,C1V2,1,Node_1_254_786_3650,786,945.166,538.021,1369.042
11,1,1,1,C1V2,1,Node_1_275_1987_3650,1987,2292.954,1645.626,3024.016
11,1,1,1,C1V2,1,Node_1_299_2608_3650,2608,2475.415,1908.650,3068.859
11,1,1,1,C1V2,1,Node_1_302_2951_3650,2951,3182.212,2831.070,3550.824
11,1,1,1,C1V2,1,Node_1_395_1662_3650,1662,1770.347,1195.595,2366.345
11,1,1,1,C1V2,1,Node_1_415_958_3650,958,1120.168,769.529,1485.673
11,1,1,1,C1V2,1,Node_1_434_3013_3650,3013,3038.537,2468.411,3649.252
11,1,1,1,C1V2,1,Node_1_450_3160_3650,3160,3264.132,2756.572,3649.716
11,1,1,1,C1V2,1,Node_1_485_1996_3650,1996,2111.389,1586.218,2642.685
11,1,1,1,C1V2,1,Node_1_618_714_3650,714,508.918,190.110,850.298
11,1,1,1,C1V2,1,Node_1_659_1386_3650,1386,1258.383,761.902,1753.308
11,1,1,1,C1V2,1,Node_1_691_3240_3650,3240,3287.037,2913.818,3649.858
11,1,1,1,C1V2,1,Node_1_696_2749_3650,2749,2774.950,2347.281,3202.709
11,1,1,1,C1V2,1,Node_1_701_3280_3650,3280,3452.534,3151.856,3649.965
11,1,1,1,C1V2,1,Node_1_1070_1824_3650,1824,2188.220,1675.249,2722.747
11,1,1,1,C1V2,1,Node_1_1080_1409_3650,1409,1444.188,959.288,1914.920
11,1,2,1,C1V2,1,Node_1_15_372_3650,372,491.462,205.742,807.014
11,1,2,1,C1V2,1,Node_1_84_2812_3650,2812,2541.231,1881.824,3303.588
11,1,2,1,C1V2,1,Node_1_174_772_3650,772,800.945,466.378,1138.591
11,1,2,1,C1V2,1,Node_1_179_1088_3650,1088,1113.984,709.315,1511.529
11,1,2,1,C1V2,1,Node_1_254_786_3650,786,909.606,528.839,1317.250
11,1,2,1,C1V2,1,Node_1_275_1987_3650,1987,2544.650,1878.379,3299.483
11,1,2,1,C1V2,1,Node_1_299_2608_3650,2608,2457.287,1915.889,3058.044
11,1,2,1,C1V2,1,Node_1_302_2951_3650,2951,3042.756,2615.268,3472.645
11,1,2,1,C1V2,1,Node_1_395_1662_3650,1662,2013.155,1398.481,2630.012
11,1,2,1,C1V2,1,Node_1_415_958_3650,958,806.908,489.078,1134.394
11,1,2,1,C1V2,1,Node_1_434_3013_3650,3013,3391.437,2988.522,3649.929
11,1,2,1,C1V2,1,Node_1_450_3160_3650,3160,3209.929,2679.043,3649.904
11,1,2,1,C1V2,1,Node_1_485_1996_3650,1996,2530.664,2008.541,3082.898
11,1,2,1,C1V2,1,Node_1_618_714_3650,714,645.846,331.677,1005.363
11,1,2,1,C1V2,1,Node_1_659_1386_3650,1386,1274.651,829.033,1729.771
11,1,2,1,C1V2,1,Node_1_691_3240_3650,3240,3334.178,2971.626,3649.991
11,1,2,1,C1V2,1,Node_1_696_2749_3650,2749,3027.619,2571.470,3500.325
11,1,2,1,C1V2,1,Node_1_701_3280_3650,3280,3404.961,3074.897,3649.921
11,1,2,1,C1V2,1,Node_1_1070_1824_3650,1824,2348.189,1862.432,2828.326
11,1,2,1,C1V2,1,Node_1_1080_1409_3650,1409,1597.604,1127.535,2105.173
11,1,3,1,C1V2,1,Node_1_15_372_3650,372,96.636,-44.994,278.578
11,1,3,1,C1V2,1,Node_1_84_2812_3650,2812,3021.994,2457.121,3649.694
11,1,3,1,C1V2,1,Node_1_174_772_3650,772,441.377,228.570,666.571
11,1,3,1,C1V2,1,Node_1_179_1088_3650,1088,1474.958,1020.317,1921.759
11,1,3,1,C1V2,1,Node_1_254_786_3650,786,860.542,509.245,1246.089
11,1,3,1,C1V2,1,Node_1_275_1987_3650,1987,2698.765,1996.544,3395.903
11,1,3,1,C1V2,1,Node_1_299_2608_3650,2608,2632.252,2031.404,3244.273
11,1,3,1,C1V2,1,Node_1_302_2951_3650,2951,2751.821,2349.236,3139.750
11,1,3,1,C1V2,1,Node_1_395_1662_3650,1662,1626.859,1089.700,2183.991
11,1,3,1,C1V2,1,Node_1_415_958_3650,958,1158.276,780.075,1594.924
11,1,3,1,C1V2,1,Node_1_434_3013_3650,3013,3305.627,2838.589,3649.928
11,1,3,1,C1V2,1,Node_1_450_3160_3650,3160,3224.203,2673.927,3649.951
11,1,3,1,C1V2,1,Node_1_485_1996_3650,1996,1810.023,1393.249,2253.348
11,1,3,1,C1V2,1,Node_1_618_714_3650,714,818.828,463.104,1190.785
11,1,3,1,C1V2,1,Node_1_659_1386_3650,1386,1463.359,965.300,1967.522
11,1,3,1,C1V2,1,Node_1_691_3240_3650,3240,3309.445,2911.891,3649.792
11,1,3,1,C1V2,1,Node_1_696_2749_3650,2749,2739.734,2297.308,3179.912
11,1,3,1,C1V2,1,Node_1_701_3280_3650,3280,3402.838,3069.509,3649.995
11,1,3,1,C1V2,1,Node_1_1070_1824_3650,1824,1858.885,1383.680,2327.664
11,1,3,1,C1V2,1,Node_1_1080_1409_3650,1409,1254.686,841.717,1698.605
11,1,4,1,C1V2,1,Node_1_15_372_3650,372,309.058,88.751,531.139
11,1,4,1,C1V2,1,Node_1_84_2812_3650,2812,3106.921,2579.004,3649.762
11,1,4,1,C1V2,1,Node_1_174_772_3650,772,847.114,499.659,1223.608
11,1,4,1,C1V2,1,Node_1_179_1088_3650,1088,1105.672,724.076,1522.327
11,1,4,1,C1V2,1,Node_1_254_786_3650,786,920.718,554.369,1312.766
11,1,4,1,C1V2,1,Node_1_275_1987_3650,1987,2019.553,1460.359,2597.354
11,1,4,1,C1V2,1,Node_1_299_2608_3650,2608,2791.923,2242.881,3369.149
11,1,4,1,C1V2,1,Node_1_302_2951_3650,2951,3082.427,2747.394,3480.566
11,1,4,1,C1V2,1,Node_1_395_1662_3650,1662,1990.920,1426.849,2603.070
11,1,4,1,C1V2,1,Node_1_415_958_3650,958,1117.737,776.295,1479.488
11,1,4,1,C1V2,1,Node_1_434_3013_3650,3013,2942.345,2362.696,3634.401
11,1,4,1,C1V2,1,Node_1_450_3160_3650,3160,3146.318,2601.609,3648.417
11,1,4,1,C1V2,1,Node_1_485_1996_3650,1996,2215.524,1715.836,2762.832
11,1,4,1,C1V2,1,Node_1_618_714_3650,714,1033.678,647.646,1424.841
11,1,4,1,C1V2,1,Node_1_659_1386_3650,1386,1203.613,745.741,1663.664
11,1,4,1,C1V2,1,Node_1_691_3240_3650,3240,3093.850,2608.860,3646.807
11,1,4,1,C1V2,1,Node_1_696_2749_3650,2749,2680.654,2269.966,3107.490
11,1,4,1,C1V2,1,Node_1_701_3280_3650,3280,3367.341,3002.477,3649.979
11,1,4,1,C1V2,1,Node_1_1070_1824_3650,1824,1734.534,1310.299,2168.881
11,1,4,1,C1V2,1,Node_1_1080_1409_3650,1409,1622.674,1130.919,2168.805
11,1,5,1,C1V2,1,Node_1_15_372_3650,372,253.597,13.137,499.211
11,1,5,1,C1V2,1,Node_1_84_2812_3650,2812,2439.191,1748.617,3192.198
11,1,5,1,C1V2,1,Node_1_174_772_3650,772,502.405,214.016,792.950
11,1,5,1,C1V2,1,Node_1_179_1088_3650,1088,1129.358,675.336,1598.011
11,1,5,1,C1V2,1,Node_1_254_786_3650,786,730.330,378.452,1096.302
11,1,5,1,C1V2,1,Node_1_275_1987_3650,1987,2365.620,1675.282,3128.244
11,1,5,1,C1V2,1,Node_1_299_2608_3650,2608,2302.665,1706.713,2929.709
11,1,5,1,C1V2,1,Node_1_302_2951_3650,2951,3300.721,2925.670,3649.581
11,1,5,1,C1V2,1,Node_1_395_1662_3650,1662,1880.893,1271.304,2548.343
11,1,5,1,C1V2,1,Node_1_415_958_3650,958,795.602,356.786,1260.558
11,1,5,1,C1V2,1,Node_1_434_3013_3650,3013,2846.904,2195.767,3598.295
11,1,5,1,C1V2,1,Node_1_450_3160_3650,3160,3281.265,2784.461,3649.832
11,1,5,1,C1V2,1,Node_1_485_1996_3650,1996,2166.685,1632.904,2702.544
11,1,5,1,C1V2,1,Node_1_618_714_3650,714,817.407,445.992,1222.390
11,1,5,1,C1V2,1,Node_1_659_1386_3650,1386,1243.782,791.287,1720.139
11,1,5,1,C1V2,1,Node_1_691_3240_3650,3240,3379.943,3013.239,3649.894
11,1,5,1,C1V2,1,Node_1_696_2749_3650,2749,2326.850,1920.750,2764.624
11,1,5,1,C1V2,1,Node_1_701_3280_3650,3280,3228.763,2813.265,3649.797
11,1,5,1,C1V2,1,Node_1_1070_1824_3650,1824,1671.519,1267.456,2094.457
11,1,5,1,C1V2,1,Node_1_1080_1409_3650,1409,1810.337,1282.405,2386.454
11,1,6,1,C1V2,1,Node_1_15_372_3650,372,471.676,218.554,750.625
11,1,6,1,C1V2,1,Node_1_84_2812_3650,2812,2476.152,1843.405,3173.457
11,1,6,1,C1V2,1,Node_1_174_772_3650,772,393.515,77.076,705.740
11,1,6,1,C1V2,1,Node_1_179_1088_3650,1088,1352.751,940.120,1803.725
11,1,6,1,C1V2,1,Node_1_254_786_3650,786,853.943,485.499,1227.416
11,1,6,1,C1V2,1,Node_1_275_1987_3650,1987,1743.549,1229.174,2311.370
11,1,6,1,C1V2,1,Node_1_299_2608_3650,2608,2763.954,2217.261,3364.399
11,1,6,1,C1V2,1,Node_1_302_2951_3650,2951,3040.301,2641.851,3408.746
11,1,6,1,C1V2,1,Node_1_395_1662_3650,1662,1425.912,921.720,1914.186
11,1,6,1,C1V2,1,Node_1_415_958_3650,958,910.933,602.093,1254.130
11,1,6,1,C1V2,1,Node_1_434_3013_3650,3013,3269.469,2769.540,3649.958
11,1,6,1,C1V2,1,Node_1_450_3160_3650,3160,3014.560,2448.806,3649.472
11,1,6,1,C1V2,1,Node_1_485_1996_3650,1996,2199.388,1756.816,2674.638
11,1,6,1,C1V2,1,Node_1_618_714_3650,714,752.463,425.259,1081.528
11,1,6,1,C1V2,1,Node_1_659_1386_3650,1386,1440.874,975.301,1943.830
11,1,6,1,C1V2,1,Node_1_691_3240_3650,3240,2799.193,2229.593,3389.813
11,1,6,1,C1V2,1,Node_1_696_2749_3650,2749,2745.947,2314.867,3147.271
11,1,6,1,C1V2,1,Node_1_701_3280_3650,3280,3245.725,2874.087,3649.081
11,1,6,1,C1V2,1,Node_1_1070_1824_3650,1824,2294.920,1794.196,2826.865
11,1,6,1,C1V2,1,Node_1_1080_1409_3650,1409,1572.270,1087.303,2090.800
11,1,7,1,C1V2,1,Node_1_15_372_3650,372,381.395,103.214,660.426
11,1,7,1,C1V2,1,Node_1_84_2812_3650,2812,3203.084,2673.157,3649.974
11,1,7,1,C1V2,1,Node_1_174_772_3650,772,915.758,570.771,1278.279
11,1,7,1,C1V2,1,Node_1_179_1088_3650,1088,1387.977,889.546,1926.639
11,1,7,1,C1V2,1,Node_1_254_786_3650,786,1310.767,854.850,1812.473
11,1,7,1,C1V2,1,Node_1_275_1987_3650,1987,1857.347,1310.477,2441.866
11,1,7,1,C1V2,1,Node_1_299_2608_3650,2608,2692.757,2115.620,3295.777
11,1,7,1,C1V2,1,Node_1_302_2951_3650,2951,2989.096,2601.972,3398.459
11,1,7,1,C1V2,1,Node_1_395_1662_3650,1662,2038.458,1456.875,2673.885
