batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate,lowCI,highCI
14,1,1,3,C1V2,Node_1_130_744_1825,744,679.791506152529,123.019584907743,1236.56342739731
14,1,1,3,C1V2,Node_1_278_114_1825,114,21.6476494698057,-540.481932493854,583.777231433466
14,1,1,3,C1V2,Node_1_228_1385_1825,1385,1068.12493872999,513.530558621048,1622.71931883893
14,1,1,3,C1V2,Node_1_176_1728_1825,1728,2018.03115432237,1465.62770157465,2570.43460707009
14,1,1,3,C1V2,Node_1_1252_1654_1825,1654,1873.08734646296,1320.63921985697,2425.53547306895
14,1,1,3,C1V2,Node_1_1230_344_1825,344,398.88521827821,-159.919141126322,957.689577682741
14,1,1,3,C1V2,Node_1_321_540_1825,540,678.636141162824,121.856643187191,1235.41563913846
14,1,1,3,C1V2,Node_1_28_377_1825,377,525.713775072621,-32.125715022131,1083.55326516737
14,1,1,3,C1V2,Node_1_1191_914_1825,914,884.487303385173,328.955122033902,1440.01948473644
14,1,1,3,C1V2,Node_1_695_936_1825,936,878.775876454933,323.211877909099,1434.33987500077
14,1,1,3,C1V2,Node_1_1283_783_3650,783,884.138513954319,328.604394143584,1439.67263376505
14,1,1,3,C1V2,Node_1_37_1696_3650,1696,1273.19132473291,719.448175010196,1826.93447445563
14,1,1,3,C1V2,Node_1_498_1920_3650,1920,2257.27890454902,1704.72051919826,2809.83728989978
14,1,1,3,C1V2,Node_1_503_3083_3650,3083,3221.83427623729,2665.77425476959,3777.894297705
14,1,1,3,C1V2,Node_1_504_2666_3650,2666,2843.24514838433,2289.10684439722,3397.38345237143
14,1,1,3,C1V2,Node_1_78_2193_3650,2193,2134.37422885172,1581.93100262751,2686.81745507593
14,1,1,3,C1V2,Node_1_1025_415_3650,415,286.073636736257,-273.653944744205,845.801218216719
14,1,1,3,C1V2,Node_1_933_1608_3650,1608,1554.40280335923,1001.48906604589,2107.31654067257
14,1,1,3,C1V2,Node_1_941_1088_3650,1088,1130.40565147692,576.091709653659,1684.71959330017
14,1,1,3,C1V2,Node_1_1092_3417_3650,3417,3013.89037742981,2458.9729367873,3568.80781807233
