batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate,lowCI,highCI
16,4,1,3,tat,Node_1_1269_1485_1825,1485,2491.79397659353,241.592053224262,4741.9958999628
16,4,1,3,tat,Node_1_1069_1429_1825,1429,1831.58280215288,-416.559073789603,4079.72467809536
16,4,1,3,tat,Node_1_855_970_1825,970,2148.53828848611,-99.4916736687942,4396.56825064102
16,4,1,3,tat,Node_1_1033_232_1825,232,1141.51963020006,-1113.88872750947,3396.92798790958
16,4,1,3,tat,Node_1_199_1492_1825,1492,2506.50855893664,256.160305081094,4756.85681279219
16,4,1,3,tat,Node_1_1226_686_1825,686,420.589661952776,-1852.59222102492,2693.77154493047
16,4,1,3,tat,Node_1_451_1801_1825,1801,420.335962257205,-1852.8539826207,2693.52590713511
16,4,1,3,tat,Node_1_186_969_1825,969,1802.15363746666,-446.101819002506,4050.40909393582
16,4,1,3,tat,Node_1_1252_1235_1825,1235,1811.79422589835,-436.422092642745,4060.01054443945
16,4,1,3,tat,Node_1_740_147_1825,147,1113.18983086131,-1142.72166767418,3369.10132939679
16,4,1,3,tat,Node_1_777_633_3650,633,2172.47062643497,-75.6334744732358,4420.57472734317
16,4,1,3,tat,Node_1_275_2216_3650,2216,1804.52150129199,-443.724168096585,4052.76717068056
16,4,1,3,tat,Node_1_755_1602_3650,1602,2139.40509944556,-108.599626117912,4387.40982500904
16,4,1,3,tat,Node_1_902_3637_3650,3637,3261.68798608599,997.989769418143,5525.38620275385
16,4,1,3,tat,Node_1_986_710_3650,710,1110.31456764484,-1145.64889477702,3366.2780300667
16,4,1,3,tat,Node_1_1152_1931_3650,1931,1111.58306612269,-1144.35745064146,3367.52358288684
16,4,1,3,tat,Node_1_330_2263_3650,2263,420.589661952776,-1852.59222102492,2693.77154493047
16,4,1,3,tat,Node_1_543_1187_3650,1187,420.674228517966,-1852.50496743969,2693.85342447562
16,4,1,3,tat,Node_1_133_1973_3650,1973,1805.70543320465,-442.535385194076,4053.94625160338
16,4,1,3,tat,Node_1_184_2186_3650,2186,1111.4984995575,-1144.44354591439,3367.4405450294
16,4,1,3,tat,Node_1_166_3116_3650,3116,3241.39201044032,978.201531905213,5504.58248897543
16,4,1,3,tat,Node_1_167_2819_3650,2819,3935.93721034823,1650.76721989403,6221.10720080244
16,4,1,3,tat,Node_1_1298_1312_3650,1312,1802.57647029261,-445.677230161697,4050.83017074692
16,4,1,3,tat,Node_1_110_2717_3650,2717,1119.02492385944,-1136.78162763775,3374.83147535663
16,4,1,3,tat,Node_1_1113_1550_3650,1550,1109.97630138408,-1145.99328532336,3365.94588809151
16,4,1,3,tat,Node_1_1114_1272_3650,1272,1109.97630138408,-1145.99328532336,3365.94588809151
16,4,1,3,tat,Node_1_471_2934_3650,2934,2509.13012245754,258.755339612404,4759.50490530268
16,4,1,3,tat,Node_1_1210_303_3650,303,1114.03549651321,-1141.86075004282,3369.93174306924
16,4,1,3,tat,Node_1_1104_869_3650,869,1110.39913421003,-1145.56279749856,3366.36106591862
16,4,1,3,tat,Node_1_732_617_3650,617,1109.38433542775,-1146.59597429449,3365.36464514998
16,4,2,3,tat,Node_1_1069_1429_1825,1429,2094.79473428337,-414.441633541267,4604.03110210802
16,4,2,3,tat,Node_1_1252_1235_1825,1235,704.035623340712,-1824.2431579632,3232.31440464463
16,4,2,3,tat,Node_1_740_147_1825,147,13.9181152055233,-2539.75342883356,2567.58965924461
16,4,2,3,tat,Node_1_1226_686_1825,686,1389.32958808444,-1124.13563964068,3902.79481580955
16,4,2,3,tat,Node_1_186_969_1825,969,13.9181152055233,-2539.75342883356,2567.58965924461
16,4,2,3,tat,Node_1_1269_1485_1825,1485,701.580001250512,-1826.77064725678,3229.9306497578
16,4,2,3,tat,Node_1_199_1492_1825,1492,2129.52424670192,-379.794273645317,4638.84276704916
16,4,2,3,tat,Node_1_451_1801_1825,1801,704.91263123007,-1823.34051550218,3233.16577796232
16,4,2,3,tat,Node_1_855_970_1825,970,2599.42507381951,86.3181835277578,5112.53196411127
16,4,2,3,tat,Node_1_1033_232_1825,232,2066.20427709033,-442.98491748273,4575.39347166339
16,4,2,3,tat,Node_1_902_3637_3650,3637,4910.16546069789,2307.53619495619,7512.79472643958
16,4,2,3,tat,Node_1_1113_1550_3650,1550,13.5673120497807,-2540.11976521688,2567.25438931645
16,4,2,3,tat,Node_1_275_2216_3650,2216,13.1288081051024,-2540.57768940653,2566.83530561673
16,4,2,3,tat,Node_1_732_617_3650,617,1003.27071518939,-1517.25104899741,3523.79247937619
16,4,2,3,tat,Node_1_110_2717_3650,2717,2150.74783762437,-358.634305321948,4660.12998057068
16,4,2,3,tat,Node_1_1210_303_3650,303,14.0935167833946,-2539.57026163138,2567.75729519817
16,4,2,3,tat,Node_1_1104_869_3650,869,4189.52807801307,1627.13358291034,6751.9225731158
16,4,2,3,tat,Node_1_471_2934_3650,2934,3478.27467974437,944.795250494897,6011.75410899385
16,4,2,3,tat,Node_1_133_1973_3650,1973,1388.71568256189,-1124.75811246397,3902.18947758774
16,4,2,3,tat,Node_1_986_710_3650,710,1399.85368275672,-1113.46599494755,3913.17336046099
16,4,2,3,tat,Node_1_777_633_3650,633,12.9534065272311,-2540.76086023674,2566.6676732912
16,4,2,3,tat,Node_1_755_1602_3650,1602,12.8657057382954,-2540.8524458992,2566.58385737579
16,4,2,3,tat,Node_1_1114_1272_3650,1272,12.8657057382954,-2540.8524458992,2566.58385737579
16,4,2,3,tat,Node_1_1298_1312_3650,1312,1386.61086362743,-1126.89236933917,3900.11409659402
16,4,2,3,tat,Node_1_167_2819_3650,2819,4304.59151309674,1736.49978800217,6872.6832381913
16,4,2,3,tat,Node_1_166_3116_3650,3116,6512.89737849819,3783.96802881111,9241.82672818527
16,4,2,3,tat,Node_1_184_2186_3650,2186,12.6026033714885,-2541.12720387603,2566.332410619
16,4,2,3,tat,Node_1_330_2263_3650,2263,4241.00844111834,1676.09958083808,6805.9173013986
16,4,2,3,tat,Node_1_1152_1931_3650,1931,2068.30909602479,-440.882941437118,4577.50113348669
16,4,2,3,tat,Node_1_543_1187_3650,1187,3472.92493161929,939.621326666307,6006.22853657228
16,4,3,3,tat,Node_1_1226_686_1825,686,722.910380445728,-2359.51954407423,3805.34030496569
16,4,3,3,tat,Node_1_740_147_1825,147,735.120124800875,-2346.88267367166,3817.12292327341
16,4,3,3,tat,Node_1_1069_1429_1825,1429,-123.019606779509,-3244.72081578719,2998.68160222818
16,4,3,3,tat,Node_1_186_969_1825,969,-123.127657614511,-3244.83508604335,2998.57977081433
16,4,3,3,tat,Node_1_1269_1485_1825,1485,3293.22364345683,210.753844064581,6375.69344284909
16,4,3,3,tat,Node_1_1252_1235_1825,1235,2454.64111301168,-607.884976889911,5517.16720291328
16,4,3,3,tat,Node_1_199_1492_1825,1492,748.410377506037,-2333.13206645274,3829.95282146481
16,4,3,3,tat,Node_1_1033_232_1825,232,-123.992064294522,-3245.74925900124,2997.76513041219
16,4,3,3,tat,Node_1_855_970_1825,970,-123.559860954516,-3245.29217009817,2998.17244818914
16,4,3,3,tat,Node_1_451_1801_1825,1801,-999.527980310118,-4181.47639620682,2182.42043558659
