batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate,lowCI,highCI
18,2,1,2,nef,Node_1_848_1102_1825,1102,1842.71115982383,875.169157612379,2810.25316203528
18,2,1,2,nef,Node_1_1008_1752_1825,1752,2852.07365499991,1881.54680767453,3822.60050232529
18,2,1,2,nef,Node_1_363_84_1825,84,22.6569800356056,-961.783395202508,1007.09735527372
18,2,1,2,nef,Node_1_37_755_1825,755,1374.84177850334,405.675594351136,2344.00796265553
18,2,1,2,nef,Node_1_739_1134_1825,1134,426.643614971796,-551.609024953505,1404.8962548971
18,2,1,2,nef,Node_1_442_674_1825,674,979.53896843026,7.52172810005391,1951.55620876047
18,2,1,2,nef,Node_1_1211_569_1825,569,291.553504709956,-688.616401854408,1271.72341127432
18,2,1,2,nef,Node_1_1103_1161_1825,1161,972.214350937024,0.131573105515827,1944.29712876853
18,2,1,2,nef,Node_1_449_208_1825,208,426.719126492345,-551.532484666396,1404.97073765109
18,2,1,2,nef,Node_1_1134_753_1825,753,830.554738387437,-142.886078882623,1803.9955556575
18,2,1,2,nef,Node_1_208_2353_3650,2353,2772.7110469031,1802.73926320007,3742.68283060614
18,2,1,2,nef,Node_1_198_2658_3650,2658,3313.22251099156,2338.3981844646,4288.04683751852
18,2,1,2,nef,Node_1_213_3620_3650,3620,4395.6801580589,3403.71582261316,5387.64449350464
18,2,1,2,nef,Node_1_749_2934_3650,2934,3570.0371923781,2592.03272374215,4548.04166101404
18,2,1,2,nef,Node_1_679_1403_3650,1403,897.155899511497,-75.6250103972486,1869.93680942024
18,2,1,2,nef,Node_1_529_1343_3650,1343,976.896065211051,4.8552304784647,1948.93689994364
18,2,1,2,nef,Node_1_721_1857_3650,1857,2881.22110193176,1910.4767420409,3851.96546182261
18,2,1,2,nef,Node_1_1006_3329_3650,3329,3363.28664911543,2387.88629611974,4338.68700211112
18,2,1,2,nef,Node_1_1266_2128_3650,2128,2988.52297263163,2016.91476818356,3960.1311770797
18,2,1,2,nef,Node_1_1280_1838_3650,1838,1812.5065516043,844.91720430606,2780.09589890254
18,2,1,2,nef,Node_1_1283_2325_3650,2325,1968.96642218146,1001.53626904931,2936.39657531361
18,2,1,2,nef,Node_1_1117_803_3650,803,424.831338478624,-553.446006261631,1403.10868321888
18,2,1,2,nef,Node_1_339_1874_3650,1874,1111.15554874685,140.237310764106,2082.0737867296
18,2,1,2,nef,Node_1_47_2087_3650,2087,2062.90275374419,1095.46569585062,3030.33981163776
18,2,1,2,nef,Node_1_644_2689_3650,2689,3935.36192879329,2951.87670352108,4918.8471540655
18,2,1,2,nef,Node_1_435_888_3650,888,1250.70083872107,280.784697521727,2220.61697992042
18,2,1,2,nef,Node_1_1150_3615_3650,3615,3178.20791225027,2204.83050837218,4151.58531612835
18,2,1,2,nef,Node_1_1132_1008_3650,1008,697.276904618769,-277.598331815151,1672.15214105269
18,2,1,2,nef,Node_1_487_3384_3650,3384,3322.28633758144,2347.35930634326,4297.21336881961
18,2,1,2,nef,Node_1_479_1595_3650,1595,1712.68276556278,744.880425035523,2680.48510609004
18,2,2,2,nef,Node_1_848_1102_1825,1102,1305.43775382002,60.2830233403124,2550.59248429973
18,2,2,2,nef,Node_1_442_674_1825,674,975.291091482537,-273.056468321486,2223.63865128656
18,2,2,2,nef,Node_1_1008_1752_1825,1752,2120.77760464138,878.306188756264,3363.2490205265
18,2,2,2,nef,Node_1_1134_753_1825,753,24.177015077211,-1240.04286328926,1288.39689344368
18,2,2,2,nef,Node_1_1103_1161_1825,1161,973.120787365147,-275.251750931644,2221.49332566194
18,2,2,2,nef,Node_1_37_755_1825,755,337.742553957828,-920.162190226082,1595.64729814174
18,2,2,2,nef,Node_1_363_84_1825,84,180.178475035259,-1080.76800643113,1441.12495650164
18,2,2,2,nef,Node_1_739_1134_1825,1134,496.695627515527,-758.411812193749,1751.8030672248
18,2,2,2,nef,Node_1_449_208_1825,208,23.9165785831241,-1240.30898126712,1288.14213843337
18,2,2,2,nef,Node_1_1211_569_1825,569,182.175154823258,-1078.7311144381,1443.08142408462
18,2,2,2,nef,Node_1_644_2689_3650,2689,3917.18172868806,2654.53941118335,5179.82404619277
18,2,2,2,nef,Node_1_529_1343_3650,1343,655.301452414444,-597.28815140824,1907.89105623713
18,2,2,2,nef,Node_1_721_1857_3650,1857,1801.39565072616,558.758352687534,3044.03294876478
18,2,2,2,nef,Node_1_749_2934_3650,2934,4419.39010145228,3144.85355855982,5693.92664434474
18,2,2,2,nef,Node_1_339_1874_3650,1874,2489.55568026842,1245.85638452479,3733.25497601205
18,2,2,2,nef,Node_1_1132_1008_3650,1008,337.655741793132,-920.250604745983,1595.56208833225
18,2,2,2,nef,Node_1_198_2658_3650,2658,2412.81372667748,1169.49516344373,3656.13228991123
18,2,2,2,nef,Node_1_213_3620_3650,3620,4122.23206169914,2855.05414146292,5389.40998193536
18,2,2,2,nef,Node_1_208_2353_3650,2353,2265.493483189,1022.72145971294,3508.26550666505
18,2,2,2,nef,Node_1_1150_3615_3650,3615,3537.81256896816,2282.37654703795,4793.24859089836
18,2,2,2,nef,Node_1_479_1595_3650,1595,1473.50610467076,229.511846565731,2717.50036277579
18,2,2,2,nef,Node_1_487_3384_3650,3384,2821.87264672329,1575.76734155267,4067.97795189391
18,2,2,2,nef,Node_1_1266_2128_3650,2128,2471.75918650581,1228.15403694733,3715.3643360643
18,2,2,2,nef,Node_1_47_2087_3650,2087,1463.86995438955,219.817663440097,2707.92224533899
18,2,2,2,nef,Node_1_1283_2325_3650,2325,2893.3190582678,1646.53620975322,4140.10190678237
18,2,2,2,nef,Node_1_1280_1838_3650,1838,2707.45421365445,1462.31598536319,3952.59244194571
18,2,2,2,nef,Node_1_435_888_3650,888,981.020694352449,-267.261171924806,2229.3025606297
18,2,2,2,nef,Node_1_1117_803_3650,803,748.450905132855,-502.787916374518,1999.68972664023
18,2,2,2,nef,Node_1_679_1403_3650,1403,827.102726347096,-423.069556634931,2077.27500932912
18,2,2,2,nef,Node_1_1006_3329_3650,3329,2734.3659847101,1489.01337450539,3979.7185949148
18,2,3,2,nef,Node_1_1008_1752_1825,1752,1892.72449957277,573.065775610831,3212.38322353471
18,2,3,2,nef,Node_1_449_208_1825,208,328.404668896907,-1007.82766612949,1664.6370039233
18,2,3,2,nef,Node_1_1134_753_1825,753,704.325964077926,-625.309836831311,2033.96176498716
18,2,3,2,nef,Node_1_1103_1161_1825,1161,1332.73373132382,10.4499228352499,2655.01753981239
18,2,3,2,nef,Node_1_848_1102_1825,1102,1092.08996432765,-232.461638356767,2416.64156701208
18,2,3,2,nef,Node_1_363_84_1825,84,204.834500579978,-1133.92074285681,1543.58974401676
18,2,3,2,nef,Node_1_442_674_1825,674,830.197000808204,-497.59586481654,2157.98986643295
18,2,3,2,nef,Node_1_37_755_1825,755,328.404668896908,-1007.82766612949,1664.6370039233
18,2,3,2,nef,Node_1_739_1134_1825,1134,1344.8471267941,22.659414284883,2667.03483930332
18,2,3,2,nef,Node_1_1211_569_1825,569,830.129328207812,-497.664478642667,2157.92313505829
18,2,3,2,nef,Node_1_721_1857_3650,1857,2190.48394130031,870.704518565241,3510.26336403538
18,2,3,2,nef,Node_1_749_2934_3650,2934,3696.06395483538,2359.64447262282,5032.48343704795
18,2,3,2,nef,Node_1_1117_803_3650,803,707.50657629638,-622.080385384803,2037.09353797756
18,2,3,2,nef,Node_1_1006_3329_3650,3329,4722.45428499029,3359.76824463951,6085.14032534107
18,2,3,2,nef,Node_1_1132_1008_3650,1008,1078.21708124717,-246.486044164237,2402.92020665857
18,2,3,2,nef,Node_1_1266_2128_3650,2128,2815.98178672932,1492.52211031485,4139.4414631438
18,2,3,2,nef,Node_1_1283_2325_3650,2325,3114.3502818604,1787.50830317644,4441.19226054436
18,2,3,2,nef,Node_1_1280_1838_3650,1838,1233.79638954981,-89.3371591849441,2556.92993828456
18,2,3,2,nef,Node_1_435_888_3650,888,1215.38944224301,-107.914939172419,2538.69382365844
18,2,3,2,nef,Node_1_208_2353_3650,2353,2735.4513922621,1412.72515456306,4058.17762996114
18,2,3,2,nef,Node_1_213_3620_3650,3620,3691.19152760711,2354.86847699768,5027.51457821655
18,2,3,2,nef,Node_1_198_2658_3650,2658,3261.47051511396,1932.57708469457,4590.36394553335
18,2,3,2,nef,Node_1_487_3384_3650,3384,2895.29407438948,1571.03736520776,4219.5507835712
18,2,3,2,nef,Node_1_479_1595_3650,1595,1082.27743727072,-242.381105922907,2406.93598046435
18,2,3,2,nef,Node_1_339_1874_3650,1874,2704.66035908346,1382.19433296447,4027.12638520244
18,2,3,2,nef,Node_1_679_1403_3650,1403,1335.03459973717,12.7691774955827,2657.30002197876
18,2,3,2,nef,Node_1_529_1343_3650,1343,1242.39080979967,-80.664343234366,2565.4459628337
18,2,3,2,nef,Node_1_644_2689_3650,2689,3215.11478384501,1886.89497958536,4543.33458810466
18,2,3,2,nef,Node_1_47_2087_3650,2087,2119.36003828767,799.70524127342,3439.01483530191
18,2,3,2,nef,Node_1_1150_3615_3650,3615,2402.43452573001,1081.92738886682,3722.94166259319
18,2,4,2,nef,Node_1_1134_753_1825,753,1271.24168138972,266.83632407492,2275.64703870452
18,2,4,2,nef,Node_1_37_755_1825,755,1006.20383971231,-0.272618223301151,2012.68029764793
18,2,4,2,nef,Node_1_449_208_1825,208,601.298458984123,-409.548039107827,1612.14495707607
18,2,4,2,nef,Node_1_1103_1161_1825,1161,1009.6865971588,3.24141977367992,2016.13177454391
18,2,4,2,nef,Node_1_1211_569_1825,569,597.119150048343,-413.780003313934,1608.01830341062
18,2,4,2,nef,Node_1_739_1134_1825,1134,1690.00843675491,687.591655843724,2692.4252176661
18,2,4,2,nef,Node_1_363_84_1825,84,332.499239264515,-682.045376670555,1347.04385519958
18,2,4,2,nef,Node_1_442_674_1825,674,600.601907494826,-410.253355814256,1611.45717080391
18,2,4,2,nef,Node_1_848_1102_1825,1102,1982.49040711061,980.525609269723,2984.4552049515
18,2,4,2,nef,Node_1_1008_1752_1825,1752,2342.53787192809,1340.06944488619,3345.00629896999
18,2,4,2,nef,Node_1_339_1874_3650,1874,1979.84351145128,977.87808450029,2981.80893840228
18,2,4,2,nef,Node_1_1280_1838_3650,1838,1867.14148048307,865.090601971638,2869.19235899451
18,2,4,2,nef,Node_1_1132_1008_3650,1008,1410.76094469585,407.193207322284,2414.32868206943
18,2,4,2,nef,Node_1_47_2087_3650,2087,1964.51937868676,962.549066714414,2966.4896906591
18,2,4,2,nef,Node_1_749_2934_3650,2934,4306.8827268938,3281.33761462375,5332.42783916386
18,2,4,2,nef,Node_1_679_1403_3650,1403,1844.99114312344,842.909992136193,2847.07229411068
18,2,4,2,nef,Node_1_1117_803_3650,803,465.331608273401,-547.306553642648,1477.96977018945
18,2,4,2,nef,Node_1_529_1343_3650,1343,1702.05877751975,699.675858480083,2704.44169655941
18,2,4,2,nef,Node_1_721_1857_3650,1857,2003.17798634272,1001.21592695356,3005.14004573189
18,2,4,2,nef,Node_1_435_888_3650,888,1160.83827033619,155.646457999384,2166.03008267299
18,2,4,2,nef,Node_1_1283_2325_3650,2325,3317.57064664566,2307.89287703544,4327.24841625587
18,2,4,2,nef,Node_1_479_1595_3650,1595,1704.49670773229,702.120480161697,2706.87293530288
18,2,4,2,nef,Node_1_487_3384_3650,3384,3988.83731688092,2969.31279786923,5008.36183589261
18,2,4,2,nef,Node_1_644_2689_3650,2689,1831.7566648268,829.655313828422,2833.85801582518
18,2,4,2,nef,Node_1_1150_3615_3650,3615,2769.52393486699,1764.94479786382,3774.10307187016
18,2,4,2,nef,Node_1_1006_3329_3650,3329,2753.78187120888,1749.30961543736,3758.2541269804
18,2,4,2,nef,Node_1_1266_2128_3650,2128,1977.0573054941,975.091148006837,2979.02346298136
18,2,4,2,nef,Node_1_208_2353_3650,2353,2417.03258147822,1414.31399448993,3419.75116846651
18,2,4,2,nef,Node_1_198_2658_3650,2658,2278.41883510817,1276.12567794418,3280.71199227216
18,2,4,2,nef,Node_1_213_3620_3650,3620,2545.82495184919,1542.55600544407,3549.0938982543
18,2,5,2,nef,Node_1_449_208_1825,208,141.093907499357,-1030.93421682215,1313.12203182087
18,2,5,2,nef,Node_1_848_1102_1825,1102,1033.04838789667,-125.937754248861,2192.0345300422
18,2,5,2,nef,Node_1_1134_753_1825,753,432.717980573265,-734.162423830452,1599.59838497698
18,2,5,2,nef,Node_1_37_755_1825,755,582.015411206583,-582.559937806426,1746.59076021959
18,2,5,2,nef,Node_1_363_84_1825,84,-5.44584868409,-1180.38003511563,1169.48833774745
18,2,5,2,nef,Node_1_1103_1161_1825,1161,1775.85864179677,621.518917082374,2930.19836651117
18,2,5,2,nef,Node_1_1008_1752_1825,1752,1646.32454472086,491.585829749971,2801.06325969176
18,2,5,2,nef,Node_1_442_674_1825,674,735.525955582762,-426.914431936763,1897.96634310229
18,2,5,2,nef,Node_1_739_1134_1825,1134,735.679159718866,-426.759216631359,1898.11753606909
18,2,5,2,nef,Node_1_1211_569_1825,569,-975.151428154168,-2174.56381938636,224.260963078019
18,2,5,2,nef,Node_1_1006_3329_3650,3329,2807.07568191259,1649.69640562767,3964.45495819752
18,2,5,2,nef,Node_1_339_1874_3650,1874,1794.54954640146,640.253006657735,2948.84608614517
18,2,5,2,nef,Node_1_679_1403_3650,1403,2198.47225123957,1044.22184836131,3352.72265411784
18,2,5,2,nef,Node_1_198_2658_3650,2658,2505.87635033219,1350.52514892057,3661.22755174381
18,2,5,2,nef,Node_1_208_2353_3650,2353,2208.20071388218,1053.93050802993,3362.47091973442
18,2,5,2,nef,Node_1_213_3620_3650,3620,2529.23998108804,1373.7650371088,3684.71492506729
18,2,5,2,nef,Node_1_1283_2325_3650,2325,3453.8269424755,2288.94331442724,4618.71057052377
18,2,5,2,nef,Node_1_1132_1008_3650,1008,723.805839170808,-438.789110516077,1886.40078885769
18,2,5,2,nef,Node_1_47_2087_3650,2087,2415.25610382669,1260.33133405949,3570.18087359389
18,2,5,2,nef,Node_1_479_1595_3650,1595,2265.1160504448,1110.71028556947,3419.52181532012
18,2,5,2,nef,Node_1_487_3384_3650,3384,3466.15987543187,2301.09176284583,4631.22798801792
18,2,5,2,nef,Node_1_529_1343_3650,1343,1337.69481253942,181.304286384272,2494.08533869456
18,2,5,2,nef,Node_1_721_1857_3650,1857,3398.29044313781,2234.21850652835,4562.36237974728
18,2,5,2,nef,Node_1_1117_803_3650,803,1495.72487893066,340.30340417914,2651.14635368218
18,2,5,2,nef,Node_1_1266_2128_3650,2128,1626.10159875514,471.28487346659,2780.91832404369
18,2,5,2,nef,Node_1_749_2934_3650,2934,2788.61458351207,1631.38656697088,3945.84260005325
18,2,5,2,nef,Node_1_644_2689_3650,2689,2851.50488138275,1693.74718067696,4009.26258208853
18,2,5,2,nef,Node_1_435_888_3650,888,440.071779106256,-726.689827306995,1606.83338551951
18,2,5,2,nef,Node_1_1150_3615_3650,3615,3219.96082871279,2058.28371316378,4381.63794426181
18,2,5,2,nef,Node_1_1280_1838_3650,1838,891.181357864396,-269.339007517108,2051.7017232459
18,2,6,2,nef,Node_1_449_208_1825,208,317.551185665791,-728.585841911572,1363.68821324315
18,2,6,2,nef,Node_1_848_1102_1825,1102,1785.17474158034,752.01045566165,2818.33902749903
18,2,6,2,nef,Node_1_1103_1161_1825,1161,1363.60834097415,328.746901644904,2398.4697803034
18,2,6,2,nef,Node_1_37_755_1825,755,842.240982843427,-196.991393683333,1881.47335937019
18,2,6,2,nef,Node_1_1134_753_1825,753,1105.22481201819,68.5098213977833,2141.93980263859
18,2,6,2,nef,Node_1_442_674_1825,674,848.630288702872,-190.533417368194,1887.79399477394
18,2,6,2,nef,Node_1_1008_1752_1825,1752,1107.26938989321,70.5714828540924,2143.96729693233
18,2,6,2,nef,Node_1_363_84_1825,84,188.039955894838,-860.182880387847,1236.26279217752
18,2,6,2,nef,Node_1_739_1134_1825,1134,1110.71961505731,74.0504493151907,2147.38878079943
18,2,6,2,nef,Node_1_1211_569_1825,569,587.627144344538,-454.64452004076,1629.89880872984
18,2,6,2,nef,Node_1_1266_2128_3650,2128,2455.15735400176,1421.29108914973,3489.02361885378
18,2,6,2,nef,Node_1_47_2087_3650,2087,1783.57741511548,750.409813657896,2816.74501657306
18,2,6,2,nef,Node_1_487_3384_3650,3384,3117.920050802,2079.26492253271,4156.57517907129
18,2,6,2,nef,Node_1_479_1595_3650,1595,1649.08252677416,615.550683747286,2682.61436980103
18,2,6,2,nef,Node_1_1132_1008_3650,1008,1493.56682215526,459.404365432814,2527.72927887771
18,2,6,2,nef,Node_1_1280_1838_3650,1838,1929.38137482802,896.418635740055,2962.34411391598
18,2,6,2,nef,Node_1_339_1874_3650,1874,1925.67557742954,892.710080837297,2958.64107402178
18,2,6,2,nef,Node_1_1117_803_3650,803,1125.22333935825,88.6737949600047,2161.7728837565
18,2,6,2,nef,Node_1_529_1343_3650,1343,1655.34404651642,621.832891731776,2688.85520130105
