batch,rep,ali,sub,gene,nodeName,trueDate,nodeDate,lowCI,highCI
14,4,1,1,p17,Node_1_770_689_1825,689,627.01105265,-1591.35986056981,2845.38196586981
14,4,1,1,p17,Node_1_402_1681_1825,1681,3760.86442145892,1531.044340979,5990.68450193884
14,4,1,1,p17,Node_1_567_429_1825,429,-119.822325807298,-2363.77987792357,2124.13522630897
14,4,1,1,p17,Node_1_166_1515_1825,1515,1394.99970428619,-808.284666754643,3598.28407532702
14,4,1,1,p17,Node_1_391_1472_1825,1472,2155.41424577191,-44.3732862742436,4355.20177781807
14,4,1,1,p17,Node_1_1160_377_1825,377,-489.909018331862,-2750.42658148545,1770.60854482173
14,4,1,1,p17,Node_1_105_947_1825,947,1007.80596987005,-1201.64368100987,3217.25562074997
14,4,1,1,p17,Node_1_33_1461_1825,1461,2118.19663554979,-81.4955491098635,4317.88882020944
14,4,1,1,p17,Node_1_685_647_1825,647,-489.909018331862,-2750.42658148545,1770.60854482173
14,4,1,1,p17,Node_1_1293_283_1825,283,255.096126640841,-1974.69104439478,2484.88329767646
14,4,1,1,p17,Node_1_999_1873_3650,1873,4072.31705437039,1830.90556447952,6313.72854426125
14,4,1,1,p17,Node_1_996_1714_3650,1714,2490.24214966499,288.363818961896,4692.12048036808
14,4,1,1,p17,Node_1_723_1643_3650,1643,993.180101993288,-1216.56005568215,3202.92025966873
14,4,1,1,p17,Node_1_1127_1125_3650,1125,2367.489329985,166.635030548543,4568.34362942146
14,4,1,1,p17,Node_1_369_638_3650,638,248.958485656841,-1981.0392699145,2478.95624122818
14,4,1,1,p17,Node_1_842_2727_3650,2727,3471.74235468074,1251.03225145199,5692.45245790948
14,4,1,1,p17,Node_1_502_2834_3650,2834,3808.65966827049,1577.17992600209,6040.1394105389
14,4,1,1,p17,Node_1_168_771_3650,771,-117.994092322702,-2361.87613768433,2125.88795303892
14,4,1,1,p17,Node_1_182_3592_3650,3592,6072.66566273005,3715.05206774065,8430.27925771944
14,4,1,1,p17,Node_1_395_860_3650,860,252.223188307904,-1977.6624650299,2482.10884164571
14,4,1,1,p17,Node_1_1146_2230_3650,2230,1385.33618443904,-818.066187910507,3588.73855678859
14,4,1,1,p17,Node_1_145_145_3650,145,-489.647842119777,-2750.15283025168,1770.85714601212
14,4,1,1,p17,Node_1_306_1412_3650,1412,-119.822325807297,-2363.77987792357,2124.13522630897
14,4,1,1,p17,Node_1_937_2453_3650,2453,2501.60331489069,299.615152051193,4703.59147773019
14,4,1,1,p17,Node_1_666_1035_3650,1035,1388.60088709011,-814.761414053627,3591.96318823384
14,4,1,1,p17,Node_1_701_1134_3650,1134,-119.691737701255,-2363.64389440928,2124.26041900677
14,4,1,1,p17,Node_1_302_1222_3650,1222,627.925169392298,-1590.42095968575,2846.27129847034
14,4,1,1,p17,Node_1_112_617_3650,617,253.398481262288,-1976.44686488811,2483.24382741269
14,4,1,1,p17,Node_1_653_1290_3650,1290,1411.71498185964,-791.369625255366,3614.79958897464
14,4,1,1,p17,Node_1_864_1763_3650,1763,1981.20971231116,-218.367924098931,4180.78734872125
14,4,2,1,p17,Node_1_33_1461_1825,1461,494.675287836895,-1276.19769129574,2265.54826696953
14,4,2,1,p17,Node_1_1293_283_1825,283,174.964931905896,-1604.24700846142,1954.17687227321
14,4,2,1,p17,Node_1_391_1472_1825,1472,1162.71635907263,-595.804946404662,2921.23766454992
14,4,2,1,p17,Node_1_1160_377_1825,377,-145.094452797955,-1934.20013703936,1644.01123144345
14,4,2,1,p17,Node_1_166_1515_1825,1515,2472.7376865046,718.133802215994,4227.34157079321
14,4,2,1,p17,Node_1_685_647_1825,647,821.598905073471,-942.365526107556,2585.5633362545
14,4,2,1,p17,Node_1_770_689_1825,689,174.383217284478,-1604.84530950258,1953.61174407154
14,4,2,1,p17,Node_1_105_947_1825,947,174.964931905895,-1604.24700846142,1954.17687227321
14,4,2,1,p17,Node_1_567_429_1825,429,174.964931905895,-1604.24700846142,1954.17687227321
14,4,2,1,p17,Node_1_402_1681_1825,1681,509.916210918031,-1260.59816479047,2280.43058662653
14,4,2,1,p17,Node_1_996_1714_3650,1714,1145.26492043011,-613.490815541182,2904.0206564014
14,4,2,1,p17,Node_1_999_1873_3650,1873,1806.32541620884,53.110091970641,3559.54074044703
14,4,2,1,p17,Node_1_395_860_3650,860,1148.63886523433,-610.071176187095,2907.34890665576
14,4,2,1,p17,Node_1_653_1290_3650,1290,819.853761209219,-944.143167959736,2583.85069037817
14,4,2,1,p17,Node_1_701_1134_3650,1134,1161.5529298298,-596.983856185032,2920.08971584462
14,4,2,1,p17,Node_1_182_3592_3650,3592,3100.75679178682,1338.4497652445,4863.06381832914
14,4,2,1,p17,Node_1_145_145_3650,145,-144.745424025104,-1933.83948562579,1644.34863757558
14,4,2,1,p17,Node_1_666_1035_3650,1035,-145.094452797955,-1934.20013703936,1644.01123144345
14,4,2,1,p17,Node_1_937_2453_3650,2453,3754.48768333569,1977.65924947988,5531.3161171915
14,4,2,1,p17,Node_1_168_771_3650,771,493.395515669777,-1277.50773712539,2264.29876846494
14,4,2,1,p17,Node_1_723_1643_3650,1643,1152.24549588712,-606.415896444883,2910.90688821912
14,4,2,1,p17,Node_1_302_1222_3650,1222,1136.30651526028,-622.571411143583,2895.18444166415
14,4,2,1,p17,Node_1_306_1412_3650,1412,817.177873950699,-946.868977115261,2581.22472501666
14,4,2,1,p17,Node_1_842_2727_3650,2727,1146.66103552151,-612.075770775636,2905.39784181866
14,4,2,1,p17,Node_1_1127_1125_3650,1125,176.244704073014,-1602.93076415739,1955.42017230342
14,4,2,1,p17,Node_1_369_638_3650,638,175.081274830179,-1604.12734886635,1954.28989852671
14,4,2,1,p17,Node_1_112_617_3650,617,1149.45326570431,-609.245772662011,2908.15230407064
14,4,2,1,p17,Node_1_502_2834_3650,2834,4541.43122318914,2738.5541860542,6344.30826032408
