batch,rep,ali,sub,gene,run,nodeName,trueDate,nodeDate,lowCI,highCI
19,2,1,3,p17,1,Node_1_19_2747_3650,2747,3123.738,2320.822,3649.959
19,2,1,3,p17,1,Node_1_93_2888_3650,2888,2579.727,1437.457,3649.743
19,2,1,3,p17,1,Node_1_214_1665_3650,1665,2290.382,1081.948,3649.945
19,2,1,3,p17,1,Node_1_292_1234_3650,1234,1899.513,537.440,3429.210
19,2,1,3,p17,1,Node_1_302_51_1825,51,776.002,-32.881,1547.884
19,2,1,3,p17,1,Node_1_338_870_3650,870,1203.370,88.750,2479.051
19,2,1,3,p17,1,Node_1_389_387_1825,387,449.224,-44.843,1168.696
19,2,1,3,p17,1,Node_1_427_3314_3650,3314,3157.281,2370.050,3649.919
19,2,1,3,p17,1,Node_1_430_13_1825,13,546.104,7.098,1266.555
19,2,1,3,p17,1,Node_1_452_850_3650,850,1303.117,199.848,2365.737
19,2,1,3,p17,1,Node_1_455_1135_3650,1135,2578.886,1648.507,3646.774
19,2,1,3,p17,1,Node_1_592_517_3650,517,868.014,43.879,1987.738
19,2,1,3,p17,1,Node_1_618_2698_3650,2698,3123.406,2439.416,3649.390
19,2,1,3,p17,1,Node_1_623_1533_1825,1533,1571.369,1158.171,1824.988
19,2,1,3,p17,1,Node_1_641_1517_3650,1517,2033.104,758.710,3419.624
19,2,1,3,p17,1,Node_1_792_2372_3650,2372,869.163,41.604,1784.281
19,2,1,3,p17,1,Node_1_841_1876_3650,1876,2474.395,1495.570,3592.853
19,2,1,3,p17,1,Node_1_877_2562_3650,2562,2864.270,1841.938,3649.925
19,2,1,3,p17,1,Node_1_907_3002_3650,3002,2521.323,1405.910,3644.740
19,2,1,3,p17,1,Node_1_934_748_1825,748,789.798,-27.446,1549.159
19,2,1,3,p17,1,Node_1_1001_3077_3650,3077,2632.567,1531.722,3649.736
19,2,1,3,p17,1,Node_1_1048_789_3650,789,480.529,-43.980,1255.753
19,2,1,3,p17,1,Node_1_1049_342_1825,342,713.628,-44.737,1586.299
19,2,1,3,p17,1,Node_1_1071_15_1825,15,324.170,-44.943,1062.314
19,2,1,3,p17,1,Node_1_1108_1332_3650,1332,1313.763,18.797,2758.282
19,2,1,3,p17,1,Node_1_1116_285_1825,285,541.142,-44.936,1424.082
19,2,1,3,p17,1,Node_1_1126_1046_1825,1046,791.230,19.879,1572.434
19,2,1,3,p17,1,Node_1_1222_2668_3650,2668,3128.446,2443.377,3649.919
19,2,1,3,p17,1,Node_1_1231_2807_3650,2807,2275.294,1170.477,3603.698
19,2,1,3,p17,1,Node_1_1279_1302_1825,1302,1095.579,564.130,1751.230
19,2,2,3,p17,1,Node_1_19_2747_3650,2747,2522.176,1449.727,3643.035
19,2,2,3,p17,1,Node_1_93_2888_3650,2888,2418.774,1294.096,3649.847
19,2,2,3,p17,1,Node_1_214_1665_3650,1665,848.032,103.166,1873.756
19,2,2,3,p17,1,Node_1_292_1234_3650,1234,460.303,-44.635,1380.842
19,2,2,3,p17,1,Node_1_302_51_1825,51,291.901,-44.914,982.565
19,2,2,3,p17,1,Node_1_338_870_3650,870,1440.670,311.973,2852.586
19,2,2,3,p17,1,Node_1_389_387_1825,387,292.486,-44.785,966.969
19,2,2,3,p17,1,Node_1_427_3314_3650,3314,2870.805,1865.652,3649.763
19,2,2,3,p17,1,Node_1_430_13_1825,13,290.207,-44.892,961.202
