batch,rep,ali,sub,gene,run,nodeName,trueDate,nodeDate,lowCI,highCI
12,5,1,2,C1V2,1,Node_1_51_973_3650,973,1042.772,641.973,1472.461
12,5,1,2,C1V2,1,Node_1_162_2054_3650,2054,2898.648,2400.948,3419.736
12,5,1,2,C1V2,1,Node_1_207_3032_3650,3032,3419.136,3060.554,3649.986
12,5,1,2,C1V2,1,Node_1_219_1318_1825,1318,1477.025,1145.448,1822.824
12,5,1,2,C1V2,1,Node_1_253_2441_3650,2441,2493.141,1805.778,3241.517
12,5,1,2,C1V2,1,Node_1_315_1579_1825,1579,1445.857,1096.975,1821.837
12,5,1,2,C1V2,1,Node_1_328_84_1825,84,190.483,18.247,374.912
12,5,1,2,C1V2,1,Node_1_386_1081_1825,1081,1370.692,998.495,1809.670
12,5,1,2,C1V2,1,Node_1_424_1061_3650,1061,1165.333,786.956,1535.785
12,5,1,2,C1V2,1,Node_1_444_3356_3650,3356,3285.840,2978.056,3649.324
12,5,1,2,C1V2,1,Node_1_479_3401_3650,3401,3475.813,3174.857,3649.974
12,5,1,2,C1V2,1,Node_1_483_2489_3650,2489,2338.689,1841.243,2895.788
12,5,1,2,C1V2,1,Node_1_514_464_1825,464,409.131,150.477,694.568
12,5,1,2,C1V2,1,Node_1_556_1651_3650,1651,1938.821,1422.190,2466.282
12,5,1,2,C1V2,1,Node_1_564_3292_3650,3292,3405.528,3016.673,3649.997
12,5,1,2,C1V2,1,Node_1_828_598_3650,598,559.287,312.096,801.399
12,5,1,2,C1V2,1,Node_1_852_2769_3650,2769,2894.414,2580.164,3205.729
12,5,1,2,C1V2,1,Node_1_884_3040_3650,3040,3084.856,2616.385,3589.143
12,5,1,2,C1V2,1,Node_1_901_163_1825,163,374.189,161.212,613.903
12,5,1,2,C1V2,1,Node_1_914_574_3650,574,476.718,307.563,663.870
12,5,1,2,C1V2,1,Node_1_952_289_1825,289,371.859,139.896,636.582
12,5,1,2,C1V2,1,Node_1_960_929_1825,929,732.409,458.822,985.314
12,5,1,2,C1V2,1,Node_1_1004_2861_3650,2861,2350.066,1877.692,2858.912
12,5,1,2,C1V2,1,Node_1_1041_1618_3650,1618,1791.964,1319.399,2335.331
12,5,1,2,C1V2,1,Node_1_1104_2181_3650,2181,2231.735,1828.806,2683.552
